"site_no","Date","GH_Max","GH_Min","GH","year","month","day"
"02096960",2023-01-19,NA,NA,4.53,"2023","01","19"
"02096960",2023-01-20,NA,NA,4.3,"2023","01","20"
"02096960",2023-01-21,NA,NA,4.13,"2023","01","21"
"02096960",2023-01-22,NA,NA,4.05,"2023","01","22"
"02096960",2023-01-23,NA,NA,5.81,"2023","01","23"
"02096960",2023-01-24,NA,NA,6.09,"2023","01","24"
"02096960",2023-01-25,NA,NA,5.52,"2023","01","25"
"02096960",2023-01-26,NA,NA,8.12,"2023","01","26"
"02096960",2023-01-27,NA,NA,6.29,"2023","01","27"
"02096960",2023-01-28,NA,NA,5.44,"2023","01","28"
"02096960",2023-01-29,NA,NA,5.12,"2023","01","29"
"02096960",2023-01-30,NA,NA,4.92,"2023","01","30"
"02096960",2023-01-31,NA,NA,5.07,"2023","01","31"
"02096960",2023-02-01,NA,NA,4.9,"2023","02","01"
"02096960",2023-02-02,NA,NA,5.12,"2023","02","02"
"02096960",2023-02-03,NA,NA,6.2,"2023","02","03"
"02096960",2023-02-04,NA,NA,5.5,"2023","02","04"
"02096960",2023-02-05,NA,NA,4.96,"2023","02","05"
"02096960",2023-02-06,NA,NA,4.77,"2023","02","06"
"02096960",2023-02-07,NA,NA,4.47,"2023","02","07"
"02096960",2023-02-08,NA,NA,4.31,"2023","02","08"
"02096960",2023-02-09,NA,NA,4.21,"2023","02","09"
"02096960",2023-02-10,NA,NA,4.17,"2023","02","10"
"02096960",2023-02-11,NA,NA,4.15,"2023","02","11"
"02096960",2023-02-12,NA,NA,6.16,"2023","02","12"
"02096960",2023-02-13,NA,NA,8.66,"2023","02","13"
"02096960",2023-02-14,NA,NA,6.64,"2023","02","14"
"02096960",2023-02-15,NA,NA,5.7,"2023","02","15"
"02096960",2023-02-16,NA,NA,5.17,"2023","02","16"
"02096960",2023-02-17,NA,NA,4.84,"2023","02","17"
"02096960",2023-02-18,NA,NA,5.82,"2023","02","18"
"02096960",2023-02-19,NA,NA,5.36,"2023","02","19"
"02096960",2023-02-20,NA,NA,5.02,"2023","02","20"
"02096960",2023-02-21,NA,NA,4.8,"2023","02","21"
"02096960",2023-02-22,NA,NA,4.51,"2023","02","22"
"02096960",2023-02-23,NA,NA,4.36,"2023","02","23"
"02096960",2023-02-24,NA,NA,4.4,"2023","02","24"
"02096960",2023-02-25,NA,NA,4.37,"2023","02","25"
"02096960",2023-02-26,NA,NA,4.17,"2023","02","26"
"02096960",2023-02-27,NA,NA,4.11,"2023","02","27"
"02096960",2023-02-28,NA,NA,4.09,"2023","02","28"
"02096960",2023-03-01,NA,NA,4.21,"2023","03","01"
"02096960",2023-03-02,NA,NA,4.96,"2023","03","02"
"02096960",2023-03-03,NA,NA,6.49,"2023","03","03"
"02096960",2023-03-04,NA,NA,5.45,"2023","03","04"
"02096960",2023-03-05,NA,NA,5.21,"2023","03","05"
"02096960",2023-03-06,NA,NA,4.68,"2023","03","06"
"02096960",2023-03-07,NA,NA,4.48,"2023","03","07"
"02096960",2023-03-08,NA,NA,4.32,"2023","03","08"
"02096960",2023-03-09,NA,NA,4.19,"2023","03","09"
"02096960",2023-03-10,NA,NA,4.17,"2023","03","10"
"02096960",2023-03-11,NA,NA,4.17,"2023","03","11"
"02096960",2023-03-12,NA,NA,4.17,"2023","03","12"
"02096960",2023-03-13,NA,NA,4.29,"2023","03","13"
"02096960",2023-03-14,NA,NA,4.42,"2023","03","14"
"02096960",2023-03-15,NA,NA,4.16,"2023","03","15"
"02096960",2023-03-16,NA,NA,4.05,"2023","03","16"
"02096960",2023-03-17,NA,NA,4.07,"2023","03","17"
"02096960",2023-03-18,NA,NA,4.4,"2023","03","18"
"02096960",2023-03-19,NA,NA,4.92,"2023","03","19"
"02096960",2023-03-20,NA,NA,4.38,"2023","03","20"
"02096960",2023-03-21,NA,NA,4.16,"2023","03","21"
"02096960",2023-03-22,NA,NA,4.08,"2023","03","22"
"02096960",2023-03-23,NA,NA,4.14,"2023","03","23"
"02096960",2023-03-24,NA,NA,4.05,"2023","03","24"
"02096960",2023-03-25,NA,NA,4,"2023","03","25"
"02096960",2023-03-26,NA,NA,4.03,"2023","03","26"
"02096960",2023-03-27,NA,NA,4.42,"2023","03","27"
"02096960",2023-03-28,NA,NA,4.8,"2023","03","28"
"02096960",2023-03-29,NA,NA,4.5,"2023","03","29"
"02096960",2023-03-30,NA,NA,4.36,"2023","03","30"
"02096960",2023-03-31,NA,NA,4.13,"2023","03","31"
"02096960",2023-04-01,NA,NA,4.03,"2023","04","01"
"02096960",2023-04-02,NA,NA,4.29,"2023","04","02"
"02096960",2023-04-03,NA,NA,4.36,"2023","04","03"
"02096960",2023-04-04,NA,NA,4.08,"2023","04","04"
"02096960",2023-04-05,NA,NA,3.98,"2023","04","05"
"02096960",2023-04-06,NA,NA,3.9,"2023","04","06"
"02096960",2023-04-07,NA,NA,6.8,"2023","04","07"
"02096960",2023-04-08,NA,NA,10.05,"2023","04","08"
"02096960",2023-04-09,NA,NA,9.83,"2023","04","09"
"02096960",2023-04-10,NA,NA,7.08,"2023","04","10"
"02096960",2023-04-11,NA,NA,5.93,"2023","04","11"
"02096960",2023-04-12,NA,NA,5.27,"2023","04","12"
"02096960",2023-04-13,NA,NA,4.82,"2023","04","13"
"02096960",2023-04-14,NA,NA,4.81,"2023","04","14"
"02096960",2023-04-15,NA,NA,5.96,"2023","04","15"
"02096960",2023-04-16,NA,NA,5.48,"2023","04","16"
"02096960",2023-04-17,NA,NA,4.93,"2023","04","17"
"02096960",2023-04-18,NA,NA,4.59,"2023","04","18"
"02096960",2023-04-19,NA,NA,4.28,"2023","04","19"
"02096960",2023-04-20,NA,NA,4.11,"2023","04","20"
"02096960",2023-04-21,NA,NA,3.96,"2023","04","21"
"02096960",2023-04-22,NA,NA,4.01,"2023","04","22"
"02096960",2023-04-23,NA,NA,4.7,"2023","04","23"
"02096960",2023-04-24,NA,NA,4.34,"2023","04","24"
"02096960",2023-04-25,NA,NA,4.09,"2023","04","25"
"02096960",2023-04-26,NA,NA,3.92,"2023","04","26"
"02096960",2023-04-27,NA,NA,3.82,"2023","04","27"
"02096960",2023-04-28,NA,NA,4.22,"2023","04","28"
"02096960",2023-04-29,NA,NA,7.02,"2023","04","29"
"02096960",2023-04-30,NA,NA,6.68,"2023","04","30"
"02096960",2023-05-01,NA,NA,6.51,"2023","05","01"
"02096960",2023-05-02,NA,NA,5.46,"2023","05","02"
"02096960",2023-05-03,NA,NA,4.92,"2023","05","03"
"02096960",2023-05-04,NA,NA,4.51,"2023","05","04"
"02096960",2023-05-05,NA,NA,4.19,"2023","05","05"
"02096960",2023-05-06,NA,NA,3.99,"2023","05","06"
"02096960",2023-05-07,NA,NA,3.89,"2023","05","07"
"02096960",2023-05-08,NA,NA,3.82,"2023","05","08"
"02096960",2023-05-09,NA,NA,3.76,"2023","05","09"
"02096960",2023-05-10,NA,NA,3.73,"2023","05","10"
"02096960",2023-05-11,NA,NA,3.79,"2023","05","11"
"02096960",2023-05-12,NA,NA,3.65,"2023","05","12"
"02096960",2023-05-13,NA,NA,3.58,"2023","05","13"
"02096960",2023-05-14,NA,NA,4.32,"2023","05","14"
"02096960",2023-05-15,NA,NA,3.97,"2023","05","15"
"02096960",2023-05-16,NA,NA,3.77,"2023","05","16"
"02096960",2023-05-17,NA,NA,3.83,"2023","05","17"
"02096960",2023-05-18,NA,NA,3.63,"2023","05","18"
"02096960",2023-05-19,NA,NA,3.73,"2023","05","19"
"02096960",2023-05-20,NA,NA,3.59,"2023","05","20"
"02096960",2023-05-21,NA,NA,3.51,"2023","05","21"
"02096960",2023-05-22,NA,NA,3.45,"2023","05","22"
"02096960",2023-05-23,NA,NA,3.39,"2023","05","23"
"02096960",2023-05-24,NA,NA,3.38,"2023","05","24"
"02096960",2023-05-25,NA,NA,3.32,"2023","05","25"
"02096960",2023-05-26,NA,NA,3.3,"2023","05","26"
"02096960",2023-05-27,NA,NA,3.29,"2023","05","27"
"02096960",2023-05-28,NA,NA,3.35,"2023","05","28"
"02096960",2023-05-29,NA,NA,3.49,"2023","05","29"
"02096960",2023-05-30,NA,NA,4.4,"2023","05","30"
"02096960",2023-05-31,NA,NA,4.06,"2023","05","31"
"02096960",2023-06-01,NA,NA,4.1,"2023","06","01"
"02096960",2023-06-02,NA,NA,3.99,"2023","06","02"
"02096960",2023-06-03,NA,NA,3.72,"2023","06","03"
"02096960",2023-06-04,NA,NA,3.53,"2023","06","04"
"02096960",2023-06-05,NA,NA,3.43,"2023","06","05"
"02096960",2023-06-06,NA,NA,3.33,"2023","06","06"
"02096960",2023-06-07,NA,NA,3.29,"2023","06","07"
"02096960",2023-06-08,NA,NA,3.28,"2023","06","08"
"02096960",2023-06-09,NA,NA,3.28,"2023","06","09"
"02096960",2023-06-10,NA,NA,3.29,"2023","06","10"
"02096960",2023-06-11,NA,NA,3.19,"2023","06","11"
"02096960",2023-06-12,NA,NA,3.15,"2023","06","12"
"02096960",2023-06-13,NA,NA,3.13,"2023","06","13"
"02096960",2023-06-14,NA,NA,3.15,"2023","06","14"
"02096960",2023-06-15,NA,NA,3.14,"2023","06","15"
"02096960",2023-06-16,NA,NA,3.12,"2023","06","16"
"02096960",2023-06-17,NA,NA,3.12,"2023","06","17"
"02096960",2023-06-18,NA,NA,3.08,"2023","06","18"
"02096960",2023-06-19,NA,NA,3.1,"2023","06","19"
"02096960",2023-06-20,NA,NA,4.55,"2023","06","20"
"02096960",2023-06-21,NA,NA,5.17,"2023","06","21"
"02096960",2023-06-22,NA,NA,5,"2023","06","22"
"02096960",2023-06-23,NA,NA,7.46,"2023","06","23"
"02096960",2023-06-24,NA,NA,6.74,"2023","06","24"
"02096960",2023-06-25,NA,NA,5.15,"2023","06","25"
"02096960",2023-06-26,NA,NA,4.55,"2023","06","26"
"02096960",2023-06-27,NA,NA,4.1,"2023","06","27"
"02096960",2023-06-28,NA,NA,3.85,"2023","06","28"
"02096960",2023-06-29,NA,NA,3.68,"2023","06","29"
"02096960",2023-06-30,NA,NA,3.51,"2023","06","30"
"02096960",2023-07-01,NA,NA,3.44,"2023","07","01"
"02096960",2023-07-02,NA,NA,4.8,"2023","07","02"
"02096960",2023-07-03,NA,NA,4.24,"2023","07","03"
"02096960",2023-07-04,NA,NA,3.78,"2023","07","04"
"02096960",2023-07-05,NA,NA,3.52,"2023","07","05"
"02096960",2023-07-06,NA,NA,3.35,"2023","07","06"
"02096960",2023-07-07,NA,NA,3.36,"2023","07","07"
"02096960",2023-07-08,NA,NA,3.31,"2023","07","08"
"02096960",2023-07-09,NA,NA,6.06,"2023","07","09"
"02096960",2023-07-10,NA,NA,6.84,"2023","07","10"
"02096960",2023-07-11,NA,NA,4.97,"2023","07","11"
"02096960",2023-07-12,NA,NA,4.35,"2023","07","12"
"02096960",2023-07-13,NA,NA,3.95,"2023","07","13"
"02096960",2023-07-14,NA,NA,4.23,"2023","07","14"
"02096960",2023-07-15,NA,NA,4.69,"2023","07","15"
"02096960",2023-07-16,NA,NA,4.18,"2023","07","16"
"02096960",2023-07-17,NA,NA,3.82,"2023","07","17"
"02096960",2023-07-18,NA,NA,3.56,"2023","07","18"
"02096960",2023-07-19,NA,NA,3.41,"2023","07","19"
"02096960",2023-07-20,NA,NA,3.4,"2023","07","20"
"02096960",2023-07-21,NA,NA,3.23,"2023","07","21"
"02096960",2023-07-22,NA,NA,3.14,"2023","07","22"
"02096960",2023-07-23,NA,NA,3.1,"2023","07","23"
"02096960",2023-07-24,NA,NA,3.06,"2023","07","24"
"02096960",2023-07-25,NA,NA,3.04,"2023","07","25"
"02096960",2023-07-26,NA,NA,3.06,"2023","07","26"
"02096960",2023-07-27,NA,NA,3.05,"2023","07","27"
"02096960",2023-07-28,NA,NA,2.99,"2023","07","28"
"02096960",2023-07-29,NA,NA,2.97,"2023","07","29"
"02096960",2023-07-30,NA,NA,3.07,"2023","07","30"
"02096960",2023-07-31,NA,NA,3.14,"2023","07","31"
"02096960",2023-08-01,NA,NA,3.59,"2023","08","01"
"02096960",2023-08-02,NA,NA,3.21,"2023","08","02"
"02096960",2023-08-03,NA,NA,3.12,"2023","08","03"
"02096960",2023-08-04,NA,NA,3.05,"2023","08","04"
"02096960",2023-08-05,NA,NA,3.06,"2023","08","05"
"02096960",2023-08-06,NA,NA,3.13,"2023","08","06"
"02096960",2023-08-07,NA,NA,3.4,"2023","08","07"
"02096960",2023-08-08,NA,NA,3.62,"2023","08","08"
"02096960",2023-08-09,NA,NA,3.48,"2023","08","09"
"02096960",2023-08-10,NA,NA,3.28,"2023","08","10"
"02096960",2023-08-11,NA,NA,3.34,"2023","08","11"
"02096960",2023-08-12,NA,NA,3.61,"2023","08","12"
"02096960",2023-08-13,NA,NA,3.22,"2023","08","13"
"02096960",2023-08-14,NA,NA,3.06,"2023","08","14"
"02096960",2023-08-15,NA,NA,3,"2023","08","15"
"02096960",2023-08-16,NA,NA,3.07,"2023","08","16"
"02096960",2023-08-17,NA,NA,3.04,"2023","08","17"
"02096960",2023-08-18,NA,NA,3.03,"2023","08","18"
"02096960",2023-08-19,NA,NA,2.94,"2023","08","19"
"02096960",2023-08-20,NA,NA,2.77,"2023","08","20"
"02096960",2023-08-21,NA,NA,2.92,"2023","08","21"
"02096960",2023-08-22,NA,NA,2.8,"2023","08","22"
"02096960",2023-08-23,NA,NA,2.78,"2023","08","23"
"02096960",2023-08-24,NA,NA,2.75,"2023","08","24"
"02096960",2023-08-25,NA,NA,2.74,"2023","08","25"
"02096960",2023-08-26,NA,NA,3.53,"2023","08","26"
"02096960",2023-08-27,NA,NA,3.31,"2023","08","27"
"02096960",2023-08-28,NA,NA,3.11,"2023","08","28"
"02096960",2023-08-29,NA,NA,3.32,"2023","08","29"
"02096960",2023-08-30,NA,NA,3.55,"2023","08","30"
"02096960",2023-08-31,NA,NA,3.27,"2023","08","31"
"02096960",2023-09-01,NA,NA,3.14,"2023","09","01"
"02096960",2023-09-02,NA,NA,2.99,"2023","09","02"
"02096960",2023-09-03,NA,NA,2.91,"2023","09","03"
"02096960",2023-09-04,NA,NA,2.87,"2023","09","04"
"02096960",2023-09-05,NA,NA,2.83,"2023","09","05"
"02096960",2023-09-06,NA,NA,2.82,"2023","09","06"
"02096960",2023-09-07,NA,NA,2.79,"2023","09","07"
"02096960",2023-09-08,NA,NA,2.78,"2023","09","08"
"02096960",2023-09-09,NA,NA,2.97,"2023","09","09"
"02096960",2023-09-10,NA,NA,3.7,"2023","09","10"
"02096960",2023-09-11,NA,NA,4.19,"2023","09","11"
"02096960",2023-09-12,NA,NA,3.77,"2023","09","12"
"02096960",2023-09-13,NA,NA,3.61,"2023","09","13"
"02096960",2023-09-14,NA,NA,4.67,"2023","09","14"
"02096960",2023-09-15,NA,NA,3.46,"2023","09","15"
"02096960",2023-09-16,NA,NA,3.16,"2023","09","16"
"02096960",2023-09-17,NA,NA,3.01,"2023","09","17"
"02096960",2023-09-18,NA,NA,3.05,"2023","09","18"
"02096960",2023-09-19,NA,NA,2.96,"2023","09","19"
"02096960",2023-09-20,NA,NA,2.97,"2023","09","20"
"02096960",2023-09-21,NA,NA,2.91,"2023","09","21"
"02096960",2023-09-22,NA,NA,2.86,"2023","09","22"
"02096960",2023-09-23,NA,NA,2.96,"2023","09","23"
"02096960",2023-09-24,NA,NA,3.34,"2023","09","24"
"02096960",2023-09-25,NA,NA,3.83,"2023","09","25"
"02096960",2023-09-26,NA,NA,3.35,"2023","09","26"
"02096960",2023-09-27,NA,NA,3.1,"2023","09","27"
"02096960",2023-09-28,NA,NA,3.01,"2023","09","28"
"02096960",2023-09-29,NA,NA,2.95,"2023","09","29"
"02096960",2023-09-30,NA,NA,2.92,"2023","09","30"
"02096960",2023-10-01,NA,NA,2.9,"2023","10","01"
"02096960",2023-10-02,NA,NA,2.86,"2023","10","02"
"02096960",2023-10-03,NA,NA,2.84,"2023","10","03"
"02096960",2023-10-04,NA,NA,2.85,"2023","10","04"
"02096960",2023-10-05,NA,NA,2.84,"2023","10","05"
"02096960",2023-10-06,NA,NA,2.81,"2023","10","06"
"02096960",2023-10-07,NA,NA,2.79,"2023","10","07"
"02096960",2023-10-08,NA,NA,2.78,"2023","10","08"
"02096960",2023-10-09,NA,NA,2.75,"2023","10","09"
"02096960",2023-10-10,NA,NA,2.72,"2023","10","10"
"02096960",2023-10-11,NA,NA,2.73,"2023","10","11"
"02096960",2023-10-12,NA,NA,2.75,"2023","10","12"
"02096960",2023-10-13,NA,NA,2.74,"2023","10","13"
"02096960",2023-10-14,NA,NA,2.87,"2023","10","14"
"02096960",2023-10-15,NA,NA,3.85,"2023","10","15"
"02096960",2023-10-16,NA,NA,3.71,"2023","10","16"
"02096960",2023-10-17,NA,NA,3.15,"2023","10","17"
"02096960",2023-10-18,NA,NA,2.98,"2023","10","18"
"02096960",2023-10-19,NA,NA,2.92,"2023","10","19"
"02096960",2023-10-20,NA,NA,2.9,"2023","10","20"
"02096960",2023-10-21,NA,NA,2.96,"2023","10","21"
"02096960",2023-10-22,NA,NA,3.12,"2023","10","22"
"02096960",2023-10-23,NA,NA,3.12,"2023","10","23"
"02096960",2023-10-24,NA,NA,2.91,"2023","10","24"
"02096960",2023-10-25,NA,NA,2.88,"2023","10","25"
"02096960",2023-10-26,NA,NA,2.86,"2023","10","26"
"02096960",2023-10-27,NA,NA,2.83,"2023","10","27"
"02096960",2023-10-28,NA,NA,2.82,"2023","10","28"
"02096960",2023-10-29,NA,NA,2.82,"2023","10","29"
"02096960",2023-10-30,NA,NA,2.81,"2023","10","30"
"02096960",2023-10-31,NA,NA,2.79,"2023","10","31"
"02096960",2023-11-01,NA,NA,2.81,"2023","11","01"
"02096960",2023-11-02,NA,NA,2.79,"2023","11","02"
"02096960",2023-11-03,NA,NA,2.8,"2023","11","03"
"02096960",2023-11-04,NA,NA,2.79,"2023","11","04"
"02096960",2023-11-05,NA,NA,2.8,"2023","11","05"
"02096960",2023-11-06,NA,NA,2.79,"2023","11","06"
"02096960",2023-11-07,NA,NA,2.8,"2023","11","07"
"02096960",2023-11-08,NA,NA,2.81,"2023","11","08"
"02096960",2023-11-09,NA,NA,2.84,"2023","11","09"
"02096960",2023-11-10,NA,NA,2.84,"2023","11","10"
"02096960",2023-11-11,NA,NA,2.85,"2023","11","11"
"02096960",2023-11-12,NA,NA,2.85,"2023","11","12"
"02096960",2023-11-13,NA,NA,2.84,"2023","11","13"
"02096960",2023-11-14,NA,NA,2.84,"2023","11","14"
"02096960",2023-11-15,NA,NA,2.83,"2023","11","15"
"02096960",2023-11-16,NA,NA,2.84,"2023","11","16"
"02096960",2023-11-17,NA,NA,2.83,"2023","11","17"
"02096960",2023-11-18,NA,NA,2.82,"2023","11","18"
"02096960",2023-11-19,NA,NA,2.83,"2023","11","19"
"02096960",2023-11-20,NA,NA,2.83,"2023","11","20"
"02096960",2023-11-21,NA,NA,2.85,"2023","11","21"
"02096960",2023-11-22,NA,NA,3.84,"2023","11","22"
"02096960",2023-11-23,NA,NA,4.52,"2023","11","23"
"02096960",2023-11-24,NA,NA,3.7,"2023","11","24"
"02096960",2023-11-25,NA,NA,3.36,"2023","11","25"
"02096960",2023-11-26,NA,NA,3.17,"2023","11","26"
"02096960",2023-11-27,NA,NA,3.07,"2023","11","27"
"02096960",2023-11-28,NA,NA,3.02,"2023","11","28"
"02096960",2023-11-29,NA,NA,3,"2023","11","29"
"02096960",2023-11-30,NA,NA,2.98,"2023","11","30"
"02096960",2023-12-01,NA,NA,2.98,"2023","12","01"
"02096960",2023-12-02,NA,NA,2.95,"2023","12","02"
"02096960",2023-12-03,NA,NA,2.96,"2023","12","03"
"02096960",2023-12-04,NA,NA,2.99,"2023","12","04"
"02096960",2023-12-05,NA,NA,3.07,"2023","12","05"
"02096960",2023-12-06,NA,NA,3.09,"2023","12","06"
"02096960",2023-12-07,NA,NA,3.01,"2023","12","07"
"02096960",2023-12-08,NA,NA,2.99,"2023","12","08"
"02096960",2023-12-09,NA,NA,2.96,"2023","12","09"
"02096960",2023-12-10,NA,NA,3.05,"2023","12","10"
"02096960",2023-12-11,NA,NA,6,"2023","12","11"
"02096960",2023-12-12,NA,NA,5.65,"2023","12","12"
"02096960",2023-12-13,NA,NA,4.5,"2023","12","13"
"02096960",2023-12-14,NA,NA,4.27,"2023","12","14"
"02096960",2023-12-15,NA,NA,3.94,"2023","12","15"
"02096960",2023-12-16,NA,NA,3.66,"2023","12","16"
"02096960",2023-12-17,NA,NA,4.58,"2023","12","17"
"02096960",2023-12-18,NA,NA,10.58,"2023","12","18"
"02096960",2023-12-19,NA,NA,7.05,"2023","12","19"
"02096960",2023-12-20,NA,NA,5.57,"2023","12","20"
"02096960",2023-12-21,NA,NA,4.88,"2023","12","21"
"02096960",2023-12-22,NA,NA,4.44,"2023","12","22"
"02096960",2023-12-23,NA,NA,4.14,"2023","12","23"
"02096960",2023-12-24,NA,NA,3.96,"2023","12","24"
"02096960",2023-12-25,NA,NA,3.85,"2023","12","25"
"02096960",2023-12-26,NA,NA,3.79,"2023","12","26"
"02096960",2023-12-27,NA,NA,7.97,"2023","12","27"
"02096960",2023-12-28,NA,NA,7.49,"2023","12","28"
"02096960",2023-12-29,NA,NA,5.98,"2023","12","29"
"02096960",2023-12-30,NA,NA,5.18,"2023","12","30"
"02096960",2023-12-31,NA,NA,4.68,"2023","12","31"
"02096960",2024-01-01,NA,NA,4.33,"2024","01","01"
"02096960",2024-01-02,NA,NA,4.07,"2024","01","02"
"02096960",2024-01-03,NA,NA,3.91,"2024","01","03"
"02096960",2024-01-04,NA,NA,3.84,"2024","01","04"
"02096960",2024-01-05,NA,NA,3.95,"2024","01","05"
"02096960",2024-01-06,NA,NA,4.07,"2024","01","06"
"02096960",2024-01-07,NA,NA,7.15,"2024","01","07"
"02096960",2024-01-08,NA,NA,5.73,"2024","01","08"
"02096960",2024-01-09,NA,NA,6.55,"2024","01","09"
"02096960",2024-01-10,NA,NA,14.2,"2024","01","10"
"02096960",2024-01-11,NA,NA,9.9,"2024","01","11"
"02096960",2024-01-12,NA,NA,7.29,"2024","01","12"
"02096960",2024-01-13,NA,NA,9.83,"2024","01","13"
"02096960",2024-01-14,NA,NA,7.06,"2024","01","14"
"02096960",2024-01-15,NA,NA,5.84,"2024","01","15"
"02096960",2024-01-16,NA,NA,5.29,"2024","01","16"
"02096960",2024-01-17,NA,NA,5.13,"2024","01","17"
"02096960",2024-01-18,NA,NA,4.76,"2024","01","18"
"02096960",2024-01-19,NA,NA,4.49,"2024","01","19"
"02096960",2024-01-20,NA,NA,4.32,"2024","01","20"
"02096960",2024-01-21,NA,NA,4.18,"2024","01","21"
"02096960",2024-01-22,NA,NA,4.13,"2024","01","22"
"02096960",2024-01-23,NA,NA,4,"2024","01","23"
"02096960",2024-01-24,NA,NA,3.95,"2024","01","24"
"02096960",2024-01-25,NA,NA,3.95,"2024","01","25"
"02096960",2024-01-26,NA,NA,4.69,"2024","01","26"
"02096960",2024-01-27,NA,NA,5.23,"2024","01","27"
"02096960",2024-01-28,NA,NA,9.7,"2024","01","28"
