"agency_cd","site_no","Date","GH_Max","GH_Min","GH","year","month","day"
"USGS","02098206",2019-01-01,10.83,10.61,10.7,"2019","01","01"
"USGS","02098206",2019-01-02,11.38,10.56,10.98,"2019","01","02"
"USGS","02098206",2019-01-03,11.37,11.26,11.3,"2019","01","03"
"USGS","02098206",2019-01-04,11.38,8.2,9.85,"2019","01","04"
"USGS","02098206",2019-01-05,9.43,8.79,9.3,"2019","01","05"
"USGS","02098206",2019-01-06,9.32,8.25,8.83,"2019","01","06"
"USGS","02098206",2019-01-07,10.96,7.95,9.58,"2019","01","07"
"USGS","02098206",2019-01-08,10.89,10.7,10.79,"2019","01","08"
"USGS","02098206",2019-01-09,10.72,10.56,10.65,"2019","01","09"
"USGS","02098206",2019-01-10,10.6,10.43,10.51,"2019","01","10"
"USGS","02098206",2019-01-11,10.46,10.31,10.38,"2019","01","11"
"USGS","02098206",2019-01-12,10.34,10.2,10.26,"2019","01","12"
"USGS","02098206",2019-01-13,11.16,10.2,10.52,"2019","01","13"
"USGS","02098206",2019-01-14,11.41,10.3,10.88,"2019","01","14"
"USGS","02098206",2019-01-15,10.31,9.58,9.9,"2019","01","15"
"USGS","02098206",2019-01-16,9.58,8.36,9.06,"2019","01","16"
"USGS","02098206",2019-01-17,8.38,7.24,7.69,"2019","01","17"
"USGS","02098206",2019-01-18,7.28,3.73,5.22,"2019","01","18"
"USGS","02098206",2019-01-19,3.76,3.23,3.6,"2019","01","19"
"USGS","02098206",2019-01-20,4.3,3.35,3.83,"2019","01","20"
"USGS","02098206",2019-01-21,4.7,4.3,4.56,"2019","01","21"
"USGS","02098206",2019-01-22,6.67,3.71,4.82,"2019","01","22"
"USGS","02098206",2019-01-23,6.68,6.45,6.59,"2019","01","23"
"USGS","02098206",2019-01-24,6.6,4.12,5.45,"2019","01","24"
"USGS","02098206",2019-01-25,8.38,5.01,6.52,"2019","01","25"
"USGS","02098206",2019-01-26,8.32,7.15,7.73,"2019","01","26"
"USGS","02098206",2019-01-27,7.19,6.69,6.93,"2019","01","27"
"USGS","02098206",2019-01-28,6.79,6.61,6.7,"2019","01","28"
"USGS","02098206",2019-01-29,6.63,6.42,6.55,"2019","01","29"
"USGS","02098206",2019-01-30,6.52,6.31,6.48,"2019","01","30"
"USGS","02098206",2019-01-31,6.5,3.51,5.07,"2019","01","31"
"USGS","02098206",2019-02-01,3.52,3.19,3.42,"2019","02","01"
"USGS","02098206",2019-02-02,3.35,3.31,3.33,"2019","02","02"
"USGS","02098206",2019-02-03,3.47,3.24,3.29,"2019","02","03"
"USGS","02098206",2019-02-04,3.28,2.74,3.02,"2019","02","04"
"USGS","02098206",2019-02-05,2.94,2.72,2.79,"2019","02","05"
"USGS","02098206",2019-02-06,2.77,2.74,2.75,"2019","02","06"
"USGS","02098206",2019-02-07,2.77,2.6,2.71,"2019","02","07"
"USGS","02098206",2019-02-08,2.6,2.49,2.55,"2019","02","08"
"USGS","02098206",2019-02-09,2.55,2.49,2.53,"2019","02","09"
"USGS","02098206",2019-02-10,2.53,2.5,2.52,"2019","02","10"
"USGS","02098206",2019-02-11,2.69,2.51,2.59,"2019","02","11"
"USGS","02098206",2019-02-12,2.78,2.69,2.75,"2019","02","12"
"USGS","02098206",2019-02-13,3.2,2.77,2.99,"2019","02","13"
"USGS","02098206",2019-02-14,4.62,3.19,3.8,"2019","02","14"
"USGS","02098206",2019-02-15,4.61,4.49,4.56,"2019","02","15"
"USGS","02098206",2019-02-16,5.81,4.47,4.87,"2019","02","16"
"USGS","02098206",2019-02-17,6.07,5.57,5.91,"2019","02","17"
"USGS","02098206",2019-02-18,5.89,5.4,5.62,"2019","02","18"
"USGS","02098206",2019-02-19,6.24,5.84,6.08,"2019","02","19"
"USGS","02098206",2019-02-20,7.76,5.64,6.33,"2019","02","20"
"USGS","02098206",2019-02-21,8.33,7.76,8.1,"2019","02","21"
"USGS","02098206",2019-02-22,8.68,7.4,8.14,"2019","02","22"
"USGS","02098206",2019-02-23,9.66,8.48,8.83,"2019","02","23"
"USGS","02098206",2019-02-24,9.91,8.42,9.15,"2019","02","24"
"USGS","02098206",2019-02-25,8.46,7.33,8.03,"2019","02","25"
"USGS","02098206",2019-02-26,7.33,5.42,6.23,"2019","02","26"
"USGS","02098206",2019-02-27,8.01,5.52,6.53,"2019","02","27"
"USGS","02098206",2019-02-28,8.01,7.78,7.89,"2019","02","28"
"USGS","02098206",2019-03-01,8.1,7.74,7.83,"2019","03","01"
"USGS","02098206",2019-03-02,9.38,5.45,7.09,"2019","03","02"
"USGS","02098206",2019-03-03,5.46,4.24,4.81,"2019","03","03"
"USGS","02098206",2019-03-04,6.8,4.57,6.23,"2019","03","04"
"USGS","02098206",2019-03-05,6.24,4.46,5.55,"2019","03","05"
"USGS","02098206",2019-03-06,5.89,3.7,4.75,"2019","03","06"
"USGS","02098206",2019-03-07,8.36,5.69,6.86,"2019","03","07"
"USGS","02098206",2019-03-08,9.81,8.26,8.82,"2019","03","08"
"USGS","02098206",2019-03-09,10.14,9.74,9.94,"2019","03","09"
"USGS","02098206",2019-03-10,10.15,10.07,10.11,"2019","03","10"
"USGS","02098206",2019-03-11,10.28,10.02,10.17,"2019","03","11"
"USGS","02098206",2019-03-12,10.18,9.97,10.09,"2019","03","12"
"USGS","02098206",2019-03-13,10.04,9.93,9.99,"2019","03","13"
"USGS","02098206",2019-03-14,9.96,9.85,9.91,"2019","03","14"
"USGS","02098206",2019-03-15,9.88,9.78,9.84,"2019","03","15"
"USGS","02098206",2019-03-16,9.82,9.67,9.73,"2019","03","16"
"USGS","02098206",2019-03-17,9.72,9.58,9.66,"2019","03","17"
"USGS","02098206",2019-03-18,9.69,9.53,9.61,"2019","03","18"
"USGS","02098206",2019-03-19,9.59,7.85,8.64,"2019","03","19"
"USGS","02098206",2019-03-20,7.88,6.05,6.89,"2019","03","20"
"USGS","02098206",2019-03-21,8.65,6.05,6.74,"2019","03","21"
"USGS","02098206",2019-03-22,7.28,6.43,6.69,"2019","03","22"
"USGS","02098206",2019-03-23,6.56,5.58,5.94,"2019","03","23"
"USGS","02098206",2019-03-24,6.01,5.67,5.87,"2019","03","24"
"USGS","02098206",2019-03-25,7.38,5.81,6.52,"2019","03","25"
"USGS","02098206",2019-03-26,7.48,7.22,7.37,"2019","03","26"
"USGS","02098206",2019-03-27,7.52,7.28,7.41,"2019","03","27"
"USGS","02098206",2019-03-28,7.33,6.86,7.13,"2019","03","28"
"USGS","02098206",2019-03-29,7.24,2.85,5.13,"2019","03","29"
"USGS","02098206",2019-03-30,3.17,2.7,2.93,"2019","03","30"
"USGS","02098206",2019-03-31,3,2.76,2.96,"2019","03","31"
"USGS","02098206",2019-04-01,3.95,2.64,3.3,"2019","04","01"
"USGS","02098206",2019-04-02,3.99,3.68,3.94,"2019","04","02"
"USGS","02098206",2019-04-03,4.04,3.13,3.5,"2019","04","03"
"USGS","02098206",2019-04-04,3.21,2.98,3.1,"2019","04","04"
"USGS","02098206",2019-04-05,3.59,2.98,3.08,"2019","04","05"
"USGS","02098206",2019-04-06,4.8,3.59,4.46,"2019","04","06"
"USGS","02098206",2019-04-07,4.54,3.53,3.97,"2019","04","07"
"USGS","02098206",2019-04-08,5.78,3.3,3.6,"2019","04","08"
"USGS","02098206",2019-04-09,8,5.78,7.18,"2019","04","09"
"USGS","02098206",2019-04-10,6.64,4.77,5.94,"2019","04","10"
"USGS","02098206",2019-04-11,5.83,3.64,4.73,"2019","04","11"
"USGS","02098206",2019-04-12,9.03,5.58,6.14,"2019","04","12"
"USGS","02098206",2019-04-13,10.63,9.03,9.76,"2019","04","13"
"USGS","02098206",2019-04-14,9.52,7.68,8.22,"2019","04","14"
"USGS","02098206",2019-04-15,8.2,7.41,7.99,"2019","04","15"
"USGS","02098206",2019-04-16,7.41,3.62,5.4,"2019","04","16"
"USGS","02098206",2019-04-17,5.62,3.11,4.28,"2019","04","17"
"USGS","02098206",2019-04-18,5.57,2.77,4.45,"2019","04","18"
"USGS","02098206",2019-04-19,4.2,2.71,2.85,"2019","04","19"
"USGS","02098206",2019-04-20,5.7,4.2,5.18,"2019","04","20"
"USGS","02098206",2019-04-21,4.79,3.66,4.37,"2019","04","21"
"USGS","02098206",2019-04-22,8.85,4.44,6.7,"2019","04","22"
"USGS","02098206",2019-04-23,8.81,8.6,8.7,"2019","04","23"
"USGS","02098206",2019-04-24,8.67,8.54,8.6,"2019","04","24"
"USGS","02098206",2019-04-25,8.58,8.4,8.48,"2019","04","25"
"USGS","02098206",2019-04-26,8.52,8.34,8.45,"2019","04","26"
"USGS","02098206",2019-04-27,8.5,8.41,8.45,"2019","04","27"
"USGS","02098206",2019-04-28,8.44,8.34,8.4,"2019","04","28"
"USGS","02098206",2019-04-29,8.38,8.29,8.34,"2019","04","29"
"USGS","02098206",2019-04-30,8.34,8.22,8.28,"2019","04","30"
"USGS","02098206",2019-05-01,8.26,8.18,8.21,"2019","05","01"
"USGS","02098206",2019-05-02,8.23,8.13,8.18,"2019","05","02"
"USGS","02098206",2019-05-03,8.2,7.14,7.66,"2019","05","03"
"USGS","02098206",2019-05-04,7.19,7.11,7.15,"2019","05","04"
"USGS","02098206",2019-05-05,7.39,7.08,7.16,"2019","05","05"
"USGS","02098206",2019-05-06,7.5,6.16,6.94,"2019","05","06"
"USGS","02098206",2019-05-07,6.17,4.7,5.58,"2019","05","07"
"USGS","02098206",2019-05-08,4.72,2.78,3.84,"2019","05","08"
"USGS","02098206",2019-05-09,3.01,2.73,2.87,"2019","05","09"
"USGS","02098206",2019-05-10,2.74,2.49,2.61,"2019","05","10"
"USGS","02098206",2019-05-11,2.54,2.44,2.5,"2019","05","11"
"USGS","02098206",2019-05-12,2.53,2.46,2.49,"2019","05","12"
"USGS","02098206",2019-05-13,2.6,2.46,2.55,"2019","05","13"
"USGS","02098206",2019-05-14,2.8,2.53,2.69,"2019","05","14"
"USGS","02098206",2019-05-15,3.04,2.77,2.88,"2019","05","15"
"USGS","02098206",2019-05-16,3.02,2.93,2.98,"2019","05","16"
"USGS","02098206",2019-05-17,2.98,2.54,2.75,"2019","05","17"
"USGS","02098206",2019-05-18,2.55,2.49,2.52,"2019","05","18"
"USGS","02098206",2019-05-19,2.52,2.4,2.45,"2019","05","19"
"USGS","02098206",2019-05-20,2.41,2.28,2.35,"2019","05","20"
"USGS","02098206",2019-05-21,2.3,2.27,2.29,"2019","05","21"
"USGS","02098206",2019-05-22,2.41,2.22,2.29,"2019","05","22"
"USGS","02098206",2019-05-23,2.28,2.25,2.26,"2019","05","23"
"USGS","02098206",2019-05-24,2.28,2.21,2.24,"2019","05","24"
"USGS","02098206",2019-05-25,2.24,2.19,2.21,"2019","05","25"
"USGS","02098206",2019-05-26,2.28,2.16,2.22,"2019","05","26"
"USGS","02098206",2019-05-27,2.3,2.16,2.21,"2019","05","27"
"USGS","02098206",2019-05-28,2.22,2.14,2.2,"2019","05","28"
"USGS","02098206",2019-05-29,2.27,2.11,2.21,"2019","05","29"
"USGS","02098206",2019-05-30,2.23,2.19,2.21,"2019","05","30"
"USGS","02098206",2019-05-31,2.22,2.14,2.19,"2019","05","31"
"USGS","02098206",2019-06-01,2.19,2.12,2.17,"2019","06","01"
"USGS","02098206",2019-06-02,2.17,2.15,2.16,"2019","06","02"
"USGS","02098206",2019-06-03,2.17,2.12,2.14,"2019","06","03"
"USGS","02098206",2019-06-04,2.2,2.14,2.17,"2019","06","04"
"USGS","02098206",2019-06-05,2.22,2.17,2.19,"2019","06","05"
"USGS","02098206",2019-06-06,2.2,2.17,2.19,"2019","06","06"
"USGS","02098206",2019-06-07,2.27,2.18,2.2,"2019","06","07"
"USGS","02098206",2019-06-08,2.29,2.2,2.22,"2019","06","08"
"USGS","02098206",2019-06-09,4.37,2.24,3.16,"2019","06","09"
"USGS","02098206",2019-06-10,5.39,4.33,4.75,"2019","06","10"
"USGS","02098206",2019-06-11,5.29,4.65,4.9,"2019","06","11"
"USGS","02098206",2019-06-12,4.65,4.26,4.42,"2019","06","12"
"USGS","02098206",2019-06-13,5.32,3.68,4.64,"2019","06","13"
"USGS","02098206",2019-06-14,5.45,5.23,5.29,"2019","06","14"
"USGS","02098206",2019-06-15,5.48,5.14,5.4,"2019","06","15"
"USGS","02098206",2019-06-16,5.33,4.92,5.26,"2019","06","16"
"USGS","02098206",2019-06-17,5.26,4.86,5.2,"2019","06","17"
"USGS","02098206",2019-06-18,5.2,3.24,4.32,"2019","06","18"
"USGS","02098206",2019-06-19,3.65,2.87,3.43,"2019","06","19"
"USGS","02098206",2019-06-20,3.7,2.85,3.09,"2019","06","20"
"USGS","02098206",2019-06-21,3.09,2.82,2.93,"2019","06","21"
"USGS","02098206",2019-06-22,2.83,2.77,2.8,"2019","06","22"
"USGS","02098206",2019-06-23,3.66,2.78,3.18,"2019","06","23"
"USGS","02098206",2019-06-24,3.68,3.25,3.61,"2019","06","24"
"USGS","02098206",2019-06-25,3.64,2.64,3.26,"2019","06","25"
"USGS","02098206",2019-06-26,2.85,2.36,2.49,"2019","06","26"
"USGS","02098206",2019-06-27,2.4,2.18,2.29,"2019","06","27"
"USGS","02098206",2019-06-28,2.29,2.11,2.21,"2019","06","28"
"USGS","02098206",2019-06-29,2.3,2.19,2.22,"2019","06","29"
"USGS","02098206",2019-06-30,2.2,2.16,2.18,"2019","06","30"
"USGS","02098206",2019-07-01,2.3,2.15,2.18,"2019","07","01"
"USGS","02098206",2019-07-02,2.21,2.17,2.18,"2019","07","02"
"USGS","02098206",2019-07-03,2.18,2.15,2.17,"2019","07","03"
"USGS","02098206",2019-07-04,2.25,2.16,2.18,"2019","07","04"
"USGS","02098206",2019-07-05,2.17,2.13,2.15,"2019","07","05"
"USGS","02098206",2019-07-06,2.16,2.13,2.14,"2019","07","06"
"USGS","02098206",2019-07-07,2.24,2.14,2.19,"2019","07","07"
"USGS","02098206",2019-07-08,2.33,2.14,2.24,"2019","07","08"
"USGS","02098206",2019-07-09,2.22,2.12,2.16,"2019","07","09"
"USGS","02098206",2019-07-10,2.23,2.05,2.16,"2019","07","10"
"USGS","02098206",2019-07-11,2.23,2.16,2.21,"2019","07","11"
"USGS","02098206",2019-07-12,2.23,2.15,2.2,"2019","07","12"
"USGS","02098206",2019-07-13,2.35,2.22,2.25,"2019","07","13"
"USGS","02098206",2019-07-14,2.38,2.22,2.31,"2019","07","14"
"USGS","02098206",2019-07-15,2.22,2.09,2.17,"2019","07","15"
"USGS","02098206",2019-07-16,2.16,1.99,2.09,"2019","07","16"
"USGS","02098206",2019-07-17,2.19,2.01,2.09,"2019","07","17"
"USGS","02098206",2019-07-18,2.22,1.98,2.1,"2019","07","18"
"USGS","02098206",2019-07-19,2.18,2.04,2.09,"2019","07","19"
"USGS","02098206",2019-07-20,2.27,1.99,2.11,"2019","07","20"
"USGS","02098206",2019-07-21,2.25,2.15,2.2,"2019","07","21"
"USGS","02098206",2019-07-22,2.15,2.08,2.12,"2019","07","22"
"USGS","02098206",2019-07-23,2.47,2.12,2.2,"2019","07","23"
"USGS","02098206",2019-07-24,2.54,2.27,2.39,"2019","07","24"
"USGS","02098206",2019-07-25,2.54,2.36,2.47,"2019","07","25"
"USGS","02098206",2019-07-26,2.4,2.26,2.32,"2019","07","26"
"USGS","02098206",2019-07-27,2.26,2.17,2.21,"2019","07","27"
"USGS","02098206",2019-07-28,2.18,2.12,2.15,"2019","07","28"
"USGS","02098206",2019-07-29,2.13,2.07,2.11,"2019","07","29"
"USGS","02098206",2019-07-30,2.16,2.07,2.1,"2019","07","30"
"USGS","02098206",2019-07-31,2.21,2.07,2.14,"2019","07","31"
"USGS","02098206",2019-08-01,2.17,1.99,2.09,"2019","08","01"
"USGS","02098206",2019-08-02,2.11,1.99,2.08,"2019","08","02"
"USGS","02098206",2019-08-03,2.44,2.09,2.22,"2019","08","03"
"USGS","02098206",2019-08-04,2.55,2.43,2.52,"2019","08","04"
"USGS","02098206",2019-08-05,2.95,2.44,2.66,"2019","08","05"
"USGS","02098206",2019-08-06,2.95,2.87,2.91,"2019","08","06"
"USGS","02098206",2019-08-07,2.88,2.71,2.83,"2019","08","07"
"USGS","02098206",2019-08-08,2.84,2.78,2.81,"2019","08","08"
"USGS","02098206",2019-08-09,2.81,2.74,2.77,"2019","08","09"
"USGS","02098206",2019-08-10,2.77,2.73,2.75,"2019","08","10"
"USGS","02098206",2019-08-11,2.78,2.49,2.64,"2019","08","11"
"USGS","02098206",2019-08-12,2.5,2.13,2.3,"2019","08","12"
"USGS","02098206",2019-08-13,2.19,2.14,2.17,"2019","08","13"
"USGS","02098206",2019-08-14,2.26,2.16,2.2,"2019","08","14"
"USGS","02098206",2019-08-15,2.9,2.24,2.58,"2019","08","15"
"USGS","02098206",2019-08-16,2.89,2.33,2.52,"2019","08","16"
"USGS","02098206",2019-08-17,2.33,2.21,2.26,"2019","08","17"
"USGS","02098206",2019-08-18,2.23,2.2,2.21,"2019","08","18"
"USGS","02098206",2019-08-19,2.22,2.17,2.19,"2019","08","19"
"USGS","02098206",2019-08-20,2.47,2.17,2.32,"2019","08","20"
"USGS","02098206",2019-08-21,2.53,2.45,2.48,"2019","08","21"
"USGS","02098206",2019-08-22,2.54,2.48,2.5,"2019","08","22"
"USGS","02098206",2019-08-23,2.68,2.52,2.59,"2019","08","23"
"USGS","02098206",2019-08-24,2.66,2.51,2.63,"2019","08","24"
"USGS","02098206",2019-08-25,2.71,2.66,2.68,"2019","08","25"
"USGS","02098206",2019-08-26,3.75,2.66,3.06,"2019","08","26"
"USGS","02098206",2019-08-27,3.58,3.29,3.55,"2019","08","27"
"USGS","02098206",2019-08-28,3.54,2.32,2.83,"2019","08","28"
"USGS","02098206",2019-08-29,2.33,2.27,2.29,"2019","08","29"
"USGS","02098206",2019-08-30,2.29,2.23,2.26,"2019","08","30"
"USGS","02098206",2019-08-31,2.33,2.22,2.26,"2019","08","31"
"USGS","02098206",2019-09-01,2.23,2.2,2.21,"2019","09","01"
"USGS","02098206",2019-09-02,2.21,2.09,2.15,"2019","09","02"
"USGS","02098206",2019-09-03,2.11,2.08,2.09,"2019","09","03"
"USGS","02098206",2019-09-04,2.09,2.04,2.06,"2019","09","04"
"USGS","02098206",2019-09-05,2.05,1.95,2.03,"2019","09","05"
"USGS","02098206",2019-09-06,2.16,1.96,2.03,"2019","09","06"
"USGS","02098206",2019-09-07,2.18,2.16,2.16,"2019","09","07"
"USGS","02098206",2019-09-08,2.17,2.15,2.16,"2019","09","08"
"USGS","02098206",2019-09-09,2.16,2.07,2.12,"2019","09","09"
"USGS","02098206",2019-09-10,2.1,2.07,2.08,"2019","09","10"
"USGS","02098206",2019-09-11,2.08,2.07,2.08,"2019","09","11"
"USGS","02098206",2019-09-12,2.12,2.04,2.08,"2019","09","12"
"USGS","02098206",2019-09-13,2.09,2.07,2.08,"2019","09","13"
"USGS","02098206",2019-09-14,2.1,2.08,2.09,"2019","09","14"
"USGS","02098206",2019-09-15,2.09,2.08,2.09,"2019","09","15"
"USGS","02098206",2019-09-16,2.1,2.08,2.09,"2019","09","16"
"USGS","02098206",2019-09-17,2.1,2.07,2.09,"2019","09","17"
"USGS","02098206",2019-09-18,2.09,2.07,2.09,"2019","09","18"
"USGS","02098206",2019-09-19,2.1,2.07,2.09,"2019","09","19"
"USGS","02098206",2019-09-20,2.1,2.08,2.09,"2019","09","20"
"USGS","02098206",2019-09-21,2.11,2.09,2.1,"2019","09","21"
"USGS","02098206",2019-09-22,2.11,2.09,2.1,"2019","09","22"
"USGS","02098206",2019-09-23,2.11,2.09,2.1,"2019","09","23"
"USGS","02098206",2019-09-24,2.1,2.04,2.08,"2019","09","24"
"USGS","02098206",2019-09-25,2.11,2.08,2.09,"2019","09","25"
"USGS","02098206",2019-09-26,2.1,2.08,2.09,"2019","09","26"
"USGS","02098206",2019-09-27,2.11,2.07,2.09,"2019","09","27"
"USGS","02098206",2019-09-28,2.09,2.07,2.08,"2019","09","28"
"USGS","02098206",2019-09-29,2.26,2.07,2.13,"2019","09","29"
"USGS","02098206",2019-09-30,2.25,2.1,2.18,"2019","09","30"
"USGS","02098206",2019-10-01,2.17,2.09,2.14,"2019","10","01"
"USGS","02098206",2019-10-02,2.17,2.14,2.15,"2019","10","02"
"USGS","02098206",2019-10-03,2.15,2.05,2.09,"2019","10","03"
"USGS","02098206",2019-10-04,2.05,2.02,2.04,"2019","10","04"
"USGS","02098206",2019-10-05,2.07,2.03,2.04,"2019","10","05"
"USGS","02098206",2019-10-06,2.07,2.03,2.04,"2019","10","06"
"USGS","02098206",2019-10-07,2.04,2.03,2.03,"2019","10","07"
"USGS","02098206",2019-10-08,2.04,2,2.02,"2019","10","08"
"USGS","02098206",2019-10-09,2.05,2,2.02,"2019","10","09"
"USGS","02098206",2019-10-10,2.04,2,2.02,"2019","10","10"
"USGS","02098206",2019-10-11,2.03,2,2.02,"2019","10","11"
"USGS","02098206",2019-10-12,2.05,2,2.02,"2019","10","12"
"USGS","02098206",2019-10-13,2.11,2.01,2.04,"2019","10","13"
"USGS","02098206",2019-10-14,2.06,2.01,2.04,"2019","10","14"
"USGS","02098206",2019-10-15,2.06,2.03,2.04,"2019","10","15"
"USGS","02098206",2019-10-16,2.09,2.01,2.04,"2019","10","16"
"USGS","02098206",2019-10-17,2.08,1.99,2.04,"2019","10","17"
"USGS","02098206",2019-10-18,2.09,2.05,2.07,"2019","10","18"
"USGS","02098206",2019-10-19,2.09,2.07,2.08,"2019","10","19"
"USGS","02098206",2019-10-20,2.24,2.08,2.16,"2019","10","20"
"USGS","02098206",2019-10-21,2.4,2.15,2.25,"2019","10","21"
"USGS","02098206",2019-10-22,2.45,2.23,2.36,"2019","10","22"
"USGS","02098206",2019-10-23,2.23,2.06,2.14,"2019","10","23"
"USGS","02098206",2019-10-24,2.11,2.01,2.05,"2019","10","24"
"USGS","02098206",2019-10-25,2.06,2,2.02,"2019","10","25"
"USGS","02098206",2019-10-26,2.06,2.01,2.03,"2019","10","26"
"USGS","02098206",2019-10-27,2.06,2,2.03,"2019","10","27"
"USGS","02098206",2019-10-28,2.05,1.96,2,"2019","10","28"
"USGS","02098206",2019-10-29,2.05,1.98,2.02,"2019","10","29"
"USGS","02098206",2019-10-30,2.06,2.02,2.04,"2019","10","30"
"USGS","02098206",2019-10-31,2.15,2.03,2.07,"2019","10","31"
"USGS","02098206",2019-11-01,2.1,1.98,2.04,"2019","11","01"
"USGS","02098206",2019-11-02,2.65,2.08,2.45,"2019","11","02"
"USGS","02098206",2019-11-03,2.61,2.37,2.48,"2019","11","03"
"USGS","02098206",2019-11-04,2.38,2.23,2.31,"2019","11","04"
"USGS","02098206",2019-11-05,2.28,2.17,2.22,"2019","11","05"
"USGS","02098206",2019-11-06,2.2,2.13,2.16,"2019","11","06"
"USGS","02098206",2019-11-07,2.15,2.08,2.12,"2019","11","07"
"USGS","02098206",2019-11-08,2.13,2.03,2.08,"2019","11","08"
"USGS","02098206",2019-11-09,2.09,2.05,2.07,"2019","11","09"
"USGS","02098206",2019-11-10,2.09,2.03,2.06,"2019","11","10"
"USGS","02098206",2019-11-11,2.15,2.03,2.09,"2019","11","11"
"USGS","02098206",2019-11-12,2.18,2.1,2.14,"2019","11","12"
"USGS","02098206",2019-11-13,2.21,2.06,2.13,"2019","11","13"
"USGS","02098206",2019-11-14,2.13,2.04,2.07,"2019","11","14"
"USGS","02098206",2019-11-15,2.21,2.11,2.17,"2019","11","15"
"USGS","02098206",2019-11-16,2.18,2.05,2.11,"2019","11","16"
"USGS","02098206",2019-11-17,2.1,2.02,2.06,"2019","11","17"
"USGS","02098206",2019-11-18,2.14,2.07,2.11,"2019","11","18"
"USGS","02098206",2019-11-19,2.14,2.09,2.11,"2019","11","19"
"USGS","02098206",2019-11-20,2.12,2.07,2.1,"2019","11","20"
"USGS","02098206",2019-11-21,2.15,2.08,2.11,"2019","11","21"
"USGS","02098206",2019-11-22,2.16,2.12,2.14,"2019","11","22"
"USGS","02098206",2019-11-23,2.21,2.09,2.16,"2019","11","23"
"USGS","02098206",2019-11-24,2.21,2.13,2.18,"2019","11","24"
"USGS","02098206",2019-11-25,2.84,2.19,2.37,"2019","11","25"
"USGS","02098206",2019-11-26,2.89,2.78,2.84,"2019","11","26"
"USGS","02098206",2019-11-27,2.79,2.68,2.74,"2019","11","27"
"USGS","02098206",2019-11-28,2.7,2.59,2.65,"2019","11","28"
"USGS","02098206",2019-11-29,3.48,2.6,3.04,"2019","11","29"
"USGS","02098206",2019-11-30,3.5,3.44,3.48,"2019","11","30"
"USGS","02098206",2019-12-01,3.55,3.44,3.51,"2019","12","01"
"USGS","02098206",2019-12-02,4.29,3.49,3.79,"2019","12","02"
"USGS","02098206",2019-12-03,5.09,3.5,4.3,"2019","12","03"
"USGS","02098206",2019-12-04,5.13,4.77,4.97,"2019","12","04"
"USGS","02098206",2019-12-05,4.94,4.53,4.8,"2019","12","05"
"USGS","02098206",2019-12-06,4.85,2.32,3.6,"2019","12","06"
"USGS","02098206",2019-12-07,2.37,2.28,2.33,"2019","12","07"
"USGS","02098206",2019-12-08,2.32,2.26,2.29,"2019","12","08"
"USGS","02098206",2019-12-09,2.29,2.24,2.27,"2019","12","09"
"USGS","02098206",2019-12-10,2.29,2.21,2.26,"2019","12","10"
"USGS","02098206",2019-12-11,2.26,2.22,2.24,"2019","12","11"
"USGS","02098206",2019-12-12,2.27,2.23,2.25,"2019","12","12"
"USGS","02098206",2019-12-13,2.79,2.23,2.37,"2019","12","13"
"USGS","02098206",2019-12-14,5.6,2.79,4.54,"2019","12","14"
"USGS","02098206",2019-12-15,5.62,4.66,5.36,"2019","12","15"
"USGS","02098206",2019-12-16,4.66,3.41,4.05,"2019","12","16"
"USGS","02098206",2019-12-17,4.39,3.96,4.19,"2019","12","17"
"USGS","02098206",2019-12-18,5.96,3.58,4.37,"2019","12","18"
"USGS","02098206",2019-12-19,6.18,5.94,6.08,"2019","12","19"
"USGS","02098206",2019-12-20,5.95,5.75,5.84,"2019","12","20"
"USGS","02098206",2019-12-21,5.77,5.16,5.66,"2019","12","21"
"USGS","02098206",2019-12-22,5.71,5.42,5.67,"2019","12","22"
"USGS","02098206",2019-12-23,5.68,3.85,4.99,"2019","12","23"
"USGS","02098206",2019-12-24,4.24,3.28,3.75,"2019","12","24"
"USGS","02098206",2019-12-25,3.41,3,3.2,"2019","12","25"
"USGS","02098206",2019-12-26,3,2.77,2.86,"2019","12","26"
"USGS","02098206",2019-12-27,2.79,2.72,2.76,"2019","12","27"
"USGS","02098206",2019-12-28,2.76,2.69,2.73,"2019","12","28"
"USGS","02098206",2019-12-29,2.73,2.68,2.7,"2019","12","29"
"USGS","02098206",2019-12-30,2.73,2.65,2.7,"2019","12","30"
"USGS","02098206",2019-12-31,2.75,2.51,2.7,"2019","12","31"
"USGS","02098206",2020-01-01,2.89,2.66,2.78,"2020","01","01"
"USGS","02098206",2020-01-02,2.76,2.65,2.7,"2020","01","02"
"USGS","02098206",2020-01-03,2.72,2.61,2.66,"2020","01","03"
"USGS","02098206",2020-01-04,5.56,2.66,4.35,"2020","01","04"
"USGS","02098206",2020-01-05,5.65,4.68,5.37,"2020","01","05"
"USGS","02098206",2020-01-06,6.02,3.88,4.83,"2020","01","06"
"USGS","02098206",2020-01-07,7.35,5.2,6.02,"2020","01","07"
"USGS","02098206",2020-01-08,7.4,7.27,7.34,"2020","01","08"
"USGS","02098206",2020-01-09,7.28,7.04,7.16,"2020","01","09"
"USGS","02098206",2020-01-10,7.18,3.62,5.47,"2020","01","10"
"USGS","02098206",2020-01-11,3.94,3.78,3.89,"2020","01","11"
"USGS","02098206",2020-01-12,3.98,3.88,3.93,"2020","01","12"
"USGS","02098206",2020-01-13,4.39,3.91,4.1,"2020","01","13"
