"site_no","Date","Flow_Max","Flow_Min","Flow","year","month","day"
"02096960",2023-01-19,NA,NA,1040,"2023","01","19"
"02096960",2023-01-20,NA,NA,842,"2023","01","20"
"02096960",2023-01-21,NA,NA,713,"2023","01","21"
"02096960",2023-01-22,NA,NA,660,"2023","01","22"
"02096960",2023-01-23,NA,NA,2800,"2023","01","23"
"02096960",2023-01-24,NA,NA,3040,"2023","01","24"
"02096960",2023-01-25,NA,NA,2260,"2023","01","25"
"02096960",2023-01-26,NA,NA,7420,"2023","01","26"
"02096960",2023-01-27,NA,NA,3360,"2023","01","27"
"02096960",2023-01-28,NA,NA,2050,"2023","01","28"
"02096960",2023-01-29,NA,NA,1640,"2023","01","29"
"02096960",2023-01-30,NA,NA,1420,"2023","01","30"
"02096960",2023-01-31,NA,NA,1600,"2023","01","31"
"02096960",2023-02-01,NA,NA,1400,"2023","02","01"
"02096960",2023-02-02,NA,NA,1660,"2023","02","02"
"02096960",2023-02-03,NA,NA,3200,"2023","02","03"
"02096960",2023-02-04,NA,NA,2130,"2023","02","04"
"02096960",2023-02-05,NA,NA,1470,"2023","02","05"
"02096960",2023-02-06,NA,NA,1270,"2023","02","06"
"02096960",2023-02-07,NA,NA,985,"2023","02","07"
"02096960",2023-02-08,NA,NA,849,"2023","02","08"
"02096960",2023-02-09,NA,NA,773,"2023","02","09"
"02096960",2023-02-10,NA,NA,741,"2023","02","10"
"02096960",2023-02-11,NA,NA,732,"2023","02","11"
"02096960",2023-02-12,NA,NA,4000,"2023","02","12"
"02096960",2023-02-13,NA,NA,8900,"2023","02","13"
"02096960",2023-02-14,NA,NA,4000,"2023","02","14"
"02096960",2023-02-15,NA,NA,2410,"2023","02","15"
"02096960",2023-02-16,NA,NA,1710,"2023","02","16"
"02096960",2023-02-17,NA,NA,1350,"2023","02","17"
"02096960",2023-02-18,NA,NA,2600,"2023","02","18"
"02096960",2023-02-19,NA,NA,1940,"2023","02","19"
"02096960",2023-02-20,NA,NA,1530,"2023","02","20"
"02096960",2023-02-21,NA,NA,1300,"2023","02","21"
"02096960",2023-02-22,NA,NA,1020,"2023","02","22"
"02096960",2023-02-23,NA,NA,894,"2023","02","23"
"02096960",2023-02-24,NA,NA,931,"2023","02","24"
"02096960",2023-02-25,NA,NA,900,"2023","02","25"
"02096960",2023-02-26,NA,NA,747,"2023","02","26"
"02096960",2023-02-27,NA,NA,700,"2023","02","27"
"02096960",2023-02-28,NA,NA,689,"2023","02","28"
"02096960",2023-03-01,NA,NA,772,"2023","03","01"
"02096960",2023-03-02,NA,NA,1710,"2023","03","02"
"02096960",2023-03-03,NA,NA,3750,"2023","03","03"
"02096960",2023-03-04,NA,NA,2060,"2023","03","04"
"02096960",2023-03-05,NA,NA,1760,"2023","03","05"
"02096960",2023-03-06,NA,NA,1180,"2023","03","06"
"02096960",2023-03-07,NA,NA,997,"2023","03","07"
"02096960",2023-03-08,NA,NA,859,"2023","03","08"
"02096960",2023-03-09,NA,NA,760,"2023","03","09"
"02096960",2023-03-10,NA,NA,744,"2023","03","10"
"02096960",2023-03-11,NA,NA,746,"2023","03","11"
"02096960",2023-03-12,NA,NA,742,"2023","03","12"
"02096960",2023-03-13,NA,NA,836,"2023","03","13"
"02096960",2023-03-14,NA,NA,943,"2023","03","14"
"02096960",2023-03-15,NA,NA,737,"2023","03","15"
"02096960",2023-03-16,NA,NA,655,"2023","03","16"
"02096960",2023-03-17,NA,NA,673,"2023","03","17"
"02096960",2023-03-18,NA,NA,947,"2023","03","18"
"02096960",2023-03-19,NA,NA,1430,"2023","03","19"
"02096960",2023-03-20,NA,NA,911,"2023","03","20"
"02096960",2023-03-21,NA,NA,738,"2023","03","21"
"02096960",2023-03-22,NA,NA,677,"2023","03","22"
"02096960",2023-03-23,NA,NA,724,"2023","03","23"
"02096960",2023-03-24,NA,NA,658,"2023","03","24"
"02096960",2023-03-25,NA,NA,622,"2023","03","25"
"02096960",2023-03-26,NA,NA,647,"2023","03","26"
"02096960",2023-03-27,NA,NA,961,"2023","03","27"
"02096960",2023-03-28,NA,NA,1300,"2023","03","28"
"02096960",2023-03-29,NA,NA,1020,"2023","03","29"
"02096960",2023-03-30,NA,NA,892,"2023","03","30"
"02096960",2023-03-31,NA,NA,718,"2023","03","31"
"02096960",2023-04-01,NA,NA,647,"2023","04","01"
"02096960",2023-04-02,NA,NA,842,"2023","04","02"
"02096960",2023-04-03,NA,NA,897,"2023","04","03"
"02096960",2023-04-04,NA,NA,682,"2023","04","04"
"02096960",2023-04-05,NA,NA,608,"2023","04","05"
"02096960",2023-04-06,NA,NA,559,"2023","04","06"
"02096960",2023-04-07,NA,NA,6930,"2023","04","07"
"02096960",2023-04-08,NA,NA,13300,"2023","04","08"
"02096960",2023-04-09,NA,NA,12500,"2023","04","09"
"02096960",2023-04-10,NA,NA,4930,"2023","04","10"
"02096960",2023-04-11,NA,NA,2750,"2023","04","11"
"02096960",2023-04-12,NA,NA,1840,"2023","04","12"
"02096960",2023-04-13,NA,NA,1320,"2023","04","13"
"02096960",2023-04-14,NA,NA,1310,"2023","04","14"
"02096960",2023-04-15,NA,NA,2820,"2023","04","15"
"02096960",2023-04-16,NA,NA,2120,"2023","04","16"
"02096960",2023-04-17,NA,NA,1430,"2023","04","17"
"02096960",2023-04-18,NA,NA,1090,"2023","04","18"
"02096960",2023-04-19,NA,NA,826,"2023","04","19"
"02096960",2023-04-20,NA,NA,703,"2023","04","20"
"02096960",2023-04-21,NA,NA,600,"2023","04","21"
"02096960",2023-04-22,NA,NA,632,"2023","04","22"
"02096960",2023-04-23,NA,NA,1210,"2023","04","23"
"02096960",2023-04-24,NA,NA,880,"2023","04","24"
"02096960",2023-04-25,NA,NA,688,"2023","04","25"
"02096960",2023-04-26,NA,NA,569,"2023","04","26"
"02096960",2023-04-27,NA,NA,508,"2023","04","27"
"02096960",2023-04-28,NA,NA,884,"2023","04","28"
"02096960",2023-04-29,NA,NA,4750,"2023","04","29"
"02096960",2023-04-30,NA,NA,4190,"2023","04","30"
"02096960",2023-05-01,NA,NA,3780,"2023","05","01"
"02096960",2023-05-02,NA,NA,2080,"2023","05","02"
"02096960",2023-05-03,NA,NA,1420,"2023","05","03"
"02096960",2023-05-04,NA,NA,1020,"2023","05","04"
"02096960",2023-05-05,NA,NA,762,"2023","05","05"
"02096960",2023-05-06,NA,NA,619,"2023","05","06"
"02096960",2023-05-07,NA,NA,550,"2023","05","07"
"02096960",2023-05-08,NA,NA,507,"2023","05","08"
"02096960",2023-05-09,NA,NA,470,"2023","05","09"
"02096960",2023-05-10,NA,NA,455,"2023","05","10"
"02096960",2023-05-11,NA,NA,491,"2023","05","11"
"02096960",2023-05-12,NA,NA,413,"2023","05","12"
"02096960",2023-05-13,NA,NA,373,"2023","05","13"
"02096960",2023-05-14,NA,NA,892,"2023","05","14"
"02096960",2023-05-15,NA,NA,605,"2023","05","15"
"02096960",2023-05-16,NA,NA,482,"2023","05","16"
"02096960",2023-05-17,NA,NA,513,"2023","05","17"
"02096960",2023-05-18,NA,NA,403,"2023","05","18"
"02096960",2023-05-19,NA,NA,454,"2023","05","19"
"02096960",2023-05-20,NA,NA,378,"2023","05","20"
"02096960",2023-05-21,NA,NA,339,"2023","05","21"
"02096960",2023-05-22,NA,NA,314,"2023","05","22"
"02096960",2023-05-23,NA,NA,287,"2023","05","23"
"02096960",2023-05-24,NA,NA,279,"2023","05","24"
"02096960",2023-05-25,NA,NA,256,"2023","05","25"
"02096960",2023-05-26,NA,NA,247,"2023","05","26"
"02096960",2023-05-27,NA,NA,246,"2023","05","27"
"02096960",2023-05-28,NA,NA,268,"2023","05","28"
"02096960",2023-05-29,NA,NA,335,"2023","05","29"
"02096960",2023-05-30,NA,NA,932,"2023","05","30"
"02096960",2023-05-31,NA,NA,667,"2023","05","31"
"02096960",2023-06-01,NA,NA,695,"2023","06","01"
"02096960",2023-06-02,NA,NA,618,"2023","06","02"
"02096960",2023-06-03,NA,NA,449,"2023","06","03"
"02096960",2023-06-04,NA,NA,348,"2023","06","04"
"02096960",2023-06-05,NA,NA,302,"2023","06","05"
"02096960",2023-06-06,NA,NA,260,"2023","06","06"
"02096960",2023-06-07,NA,NA,245,"2023","06","07"
"02096960",2023-06-08,NA,NA,240,"2023","06","08"
"02096960",2023-06-09,NA,NA,240,"2023","06","09"
"02096960",2023-06-10,NA,NA,243,"2023","06","10"
"02096960",2023-06-11,NA,NA,206,"2023","06","11"
"02096960",2023-06-12,NA,NA,192,"2023","06","12"
"02096960",2023-06-13,NA,NA,185,"2023","06","13"
"02096960",2023-06-14,NA,NA,193,"2023","06","14"
"02096960",2023-06-15,NA,NA,187,"2023","06","15"
"02096960",2023-06-16,NA,NA,182,"2023","06","16"
"02096960",2023-06-17,NA,NA,182,"2023","06","17"
"02096960",2023-06-18,NA,NA,168,"2023","06","18"
"02096960",2023-06-19,NA,NA,177,"2023","06","19"
"02096960",2023-06-20,NA,NA,1110,"2023","06","20"
"02096960",2023-06-21,NA,NA,1710,"2023","06","21"
"02096960",2023-06-22,NA,NA,1520,"2023","06","22"
"02096960",2023-06-23,NA,NA,5790,"2023","06","23"
"02096960",2023-06-24,NA,NA,4330,"2023","06","24"
"02096960",2023-06-25,NA,NA,1700,"2023","06","25"
"02096960",2023-06-26,NA,NA,1060,"2023","06","26"
"02096960",2023-06-27,NA,NA,693,"2023","06","27"
"02096960",2023-06-28,NA,NA,524,"2023","06","28"
"02096960",2023-06-29,NA,NA,429,"2023","06","29"
"02096960",2023-06-30,NA,NA,342,"2023","06","30"
"02096960",2023-07-01,NA,NA,307,"2023","07","01"
"02096960",2023-07-02,NA,NA,1470,"2023","07","02"
"02096960",2023-07-03,NA,NA,803,"2023","07","03"
"02096960",2023-07-04,NA,NA,484,"2023","07","04"
"02096960",2023-07-05,NA,NA,348,"2023","07","05"
"02096960",2023-07-06,NA,NA,268,"2023","07","06"
"02096960",2023-07-07,NA,NA,274,"2023","07","07"
"02096960",2023-07-08,NA,NA,254,"2023","07","08"
"02096960",2023-07-09,NA,NA,3200,"2023","07","09"
"02096960",2023-07-10,NA,NA,4420,"2023","07","10"
"02096960",2023-07-11,NA,NA,1510,"2023","07","11"
"02096960",2023-07-12,NA,NA,885,"2023","07","12"
"02096960",2023-07-13,NA,NA,594,"2023","07","13"
"02096960",2023-07-14,NA,NA,907,"2023","07","14"
"02096960",2023-07-15,NA,NA,1210,"2023","07","15"
"02096960",2023-07-16,NA,NA,758,"2023","07","16"
"02096960",2023-07-17,NA,NA,511,"2023","07","17"
"02096960",2023-07-18,NA,NA,364,"2023","07","18"
"02096960",2023-07-19,NA,NA,296,"2023","07","19"
"02096960",2023-07-20,NA,NA,289,"2023","07","20"
"02096960",2023-07-21,NA,NA,221,"2023","07","21"
"02096960",2023-07-22,NA,NA,189,"2023","07","22"
"02096960",2023-07-23,NA,NA,175,"2023","07","23"
"02096960",2023-07-24,NA,NA,161,"2023","07","24"
"02096960",2023-07-25,NA,NA,156,"2023","07","25"
"02096960",2023-07-26,NA,NA,161,"2023","07","26"
"02096960",2023-07-27,NA,NA,158,"2023","07","27"
"02096960",2023-07-28,NA,NA,140,"2023","07","28"
"02096960",2023-07-29,NA,NA,135,"2023","07","29"
"02096960",2023-07-30,NA,NA,169,"2023","07","30"
"02096960",2023-07-31,NA,NA,189,"2023","07","31"
"02096960",2023-08-01,NA,NA,390,"2023","08","01"
"02096960",2023-08-02,NA,NA,211,"2023","08","02"
"02096960",2023-08-03,NA,NA,180,"2023","08","03"
"02096960",2023-08-04,NA,NA,160,"2023","08","04"
"02096960",2023-08-05,NA,NA,161,"2023","08","05"
"02096960",2023-08-06,NA,NA,183,"2023","08","06"
"02096960",2023-08-07,NA,NA,304,"2023","08","07"
"02096960",2023-08-08,NA,NA,400,"2023","08","08"
"02096960",2023-08-09,NA,NA,324,"2023","08","09"
"02096960",2023-08-10,NA,NA,240,"2023","08","10"
"02096960",2023-08-11,NA,NA,263,"2023","08","11"
"02096960",2023-08-12,NA,NA,396,"2023","08","12"
"02096960",2023-08-13,NA,NA,218,"2023","08","13"
"02096960",2023-08-14,NA,NA,161,"2023","08","14"
"02096960",2023-08-15,NA,NA,143,"2023","08","15"
"02096960",2023-08-16,NA,NA,167,"2023","08","16"
"02096960",2023-08-17,NA,NA,155,"2023","08","17"
"02096960",2023-08-18,NA,NA,152,"2023","08","18"
"02096960",2023-08-19,NA,NA,125,"2023","08","19"
"02096960",2023-08-20,NA,NA,84.6,"2023","08","20"
"02096960",2023-08-21,NA,NA,122,"2023","08","21"
"02096960",2023-08-22,NA,NA,89.6,"2023","08","22"
"02096960",2023-08-23,NA,NA,86.4,"2023","08","23"
"02096960",2023-08-24,NA,NA,79.7,"2023","08","24"
"02096960",2023-08-25,NA,NA,78,"2023","08","25"
"02096960",2023-08-26,NA,NA,409,"2023","08","26"
"02096960",2023-08-27,NA,NA,253,"2023","08","27"
"02096960",2023-08-28,NA,NA,180,"2023","08","28"
"02096960",2023-08-29,NA,NA,282,"2023","08","29"
"02096960",2023-08-30,NA,NA,366,"2023","08","30"
"02096960",2023-08-31,NA,NA,234,"2023","08","31"
"02096960",2023-09-01,NA,NA,189,"2023","09","01"
"02096960",2023-09-02,NA,NA,141,"2023","09","02"
"02096960",2023-09-03,NA,NA,119,"2023","09","03"
"02096960",2023-09-04,NA,NA,107,"2023","09","04"
"02096960",2023-09-05,NA,NA,97.4,"2023","09","05"
"02096960",2023-09-06,NA,NA,94.4,"2023","09","06"
"02096960",2023-09-07,NA,NA,87.6,"2023","09","07"
"02096960",2023-09-08,NA,NA,86.6,"2023","09","08"
"02096960",2023-09-09,NA,NA,139,"2023","09","09"
"02096960",2023-09-10,NA,NA,458,"2023","09","10"
"02096960",2023-09-11,NA,NA,772,"2023","09","11"
"02096960",2023-09-12,NA,NA,486,"2023","09","12"
"02096960",2023-09-13,NA,NA,493,"2023","09","13"
"02096960",2023-09-14,NA,NA,1240,"2023","09","14"
"02096960",2023-09-15,NA,NA,342,"2023","09","15"
"02096960",2023-09-16,NA,NA,218,"2023","09","16"
"02096960",2023-09-17,NA,NA,167,"2023","09","17"
"02096960",2023-09-18,NA,NA,180,"2023","09","18"
"02096960",2023-09-19,NA,NA,152,"2023","09","19"
"02096960",2023-09-20,NA,NA,155,"2023","09","20"
"02096960",2023-09-21,NA,NA,139,"2023","09","21"
"02096960",2023-09-22,NA,NA,126,"2023","09","22"
"02096960",2023-09-23,NA,NA,152,"2023","09","23"
"02096960",2023-09-24,NA,NA,295,"2023","09","24"
"02096960",2023-09-25,NA,NA,520,"2023","09","25"
"02096960",2023-09-26,NA,NA,290,"2023","09","26"
"02096960",2023-09-27,NA,NA,194,"2023","09","27"
"02096960",2023-09-28,NA,NA,167,"2023","09","28"
"02096960",2023-09-29,NA,NA,149,"2023","09","29"
"02096960",2023-09-30,NA,NA,142,"2023","09","30"
"02096960",2023-10-01,NA,NA,136,"2023","10","01"
"02096960",2023-10-02,NA,NA,125,"2023","10","02"
"02096960",2023-10-03,NA,NA,120,"2023","10","03"
"02096960",2023-10-04,NA,NA,123,"2023","10","04"
"02096960",2023-10-05,NA,NA,119,"2023","10","05"
"02096960",2023-10-06,NA,NA,112,"2023","10","06"
"02096960",2023-10-07,NA,NA,108,"2023","10","07"
"02096960",2023-10-08,NA,NA,105,"2023","10","08"
"02096960",2023-10-09,NA,NA,97.5,"2023","10","09"
"02096960",2023-10-10,NA,NA,90.8,"2023","10","10"
"02096960",2023-10-11,NA,NA,92.6,"2023","10","11"
"02096960",2023-10-12,NA,NA,98.1,"2023","10","12"
"02096960",2023-10-13,NA,NA,96.4,"2023","10","13"
"02096960",2023-10-14,NA,NA,129,"2023","10","14"
"02096960",2023-10-15,NA,NA,552,"2023","10","15"
"02096960",2023-10-16,NA,NA,467,"2023","10","16"
"02096960",2023-10-17,NA,NA,214,"2023","10","17"
"02096960",2023-10-18,NA,NA,158,"2023","10","18"
"02096960",2023-10-19,NA,NA,140,"2023","10","19"
"02096960",2023-10-20,NA,NA,136,"2023","10","20"
"02096960",2023-10-21,NA,NA,152,"2023","10","21"
"02096960",2023-10-22,NA,NA,210,"2023","10","22"
"02096960",2023-10-23,NA,NA,203,"2023","10","23"
"02096960",2023-10-24,NA,NA,139,"2023","10","24"
"02096960",2023-10-25,NA,NA,130,"2023","10","25"
"02096960",2023-10-26,NA,NA,125,"2023","10","26"
"02096960",2023-10-27,NA,NA,116,"2023","10","27"
"02096960",2023-10-28,NA,NA,115,"2023","10","28"
"02096960",2023-10-29,NA,NA,114,"2023","10","29"
"02096960",2023-10-30,NA,NA,112,"2023","10","30"
"02096960",2023-10-31,NA,NA,107,"2023","10","31"
"02096960",2023-11-01,NA,NA,111,"2023","11","01"
"02096960",2023-11-02,NA,NA,108,"2023","11","02"
"02096960",2023-11-03,NA,NA,109,"2023","11","03"
"02096960",2023-11-04,NA,NA,107,"2023","11","04"
"02096960",2023-11-05,NA,NA,110,"2023","11","05"
"02096960",2023-11-06,NA,NA,109,"2023","11","06"
"02096960",2023-11-07,NA,NA,110,"2023","11","07"
"02096960",2023-11-08,NA,NA,113,"2023","11","08"
"02096960",2023-11-09,NA,NA,119,"2023","11","09"
"02096960",2023-11-10,NA,NA,121,"2023","11","10"
"02096960",2023-11-11,NA,NA,123,"2023","11","11"
"02096960",2023-11-12,NA,NA,122,"2023","11","12"
"02096960",2023-11-13,NA,NA,119,"2023","11","13"
"02096960",2023-11-14,NA,NA,120,"2023","11","14"
"02096960",2023-11-15,NA,NA,117,"2023","11","15"
"02096960",2023-11-16,NA,NA,119,"2023","11","16"
"02096960",2023-11-17,NA,NA,118,"2023","11","17"
"02096960",2023-11-18,NA,NA,116,"2023","11","18"
"02096960",2023-11-19,NA,NA,118,"2023","11","19"
"02096960",2023-11-20,NA,NA,118,"2023","11","20"
"02096960",2023-11-21,NA,NA,124,"2023","11","21"
"02096960",2023-11-22,NA,NA,655,"2023","11","22"
"02096960",2023-11-23,NA,NA,1050,"2023","11","23"
"02096960",2023-11-24,NA,NA,453,"2023","11","24"
"02096960",2023-11-25,NA,NA,285,"2023","11","25"
"02096960",2023-11-26,NA,NA,210,"2023","11","26"
"02096960",2023-11-27,NA,NA,174,"2023","11","27"
"02096960",2023-11-28,NA,NA,157,"2023","11","28"
"02096960",2023-11-29,NA,NA,148,"2023","11","29"
"02096960",2023-11-30,NA,NA,141,"2023","11","30"
"02096960",2023-12-01,NA,NA,142,"2023","12","01"
"02096960",2023-12-02,NA,NA,135,"2023","12","02"
"02096960",2023-12-03,NA,NA,138,"2023","12","03"
"02096960",2023-12-04,NA,NA,144,"2023","12","04"
"02096960",2023-12-05,NA,NA,169,"2023","12","05"
"02096960",2023-12-06,NA,NA,177,"2023","12","06"
"02096960",2023-12-07,NA,NA,150,"2023","12","07"
"02096960",2023-12-08,NA,NA,144,"2023","12","08"
"02096960",2023-12-09,NA,NA,137,"2023","12","09"
"02096960",2023-12-10,NA,NA,164,"2023","12","10"
"02096960",2023-12-11,NA,NA,3310,"2023","12","11"
"02096960",2023-12-12,NA,NA,2440,"2023","12","12"
"02096960",2023-12-13,NA,NA,1010,"2023","12","13"
"02096960",2023-12-14,NA,NA,826,"2023","12","14"
"02096960",2023-12-15,NA,NA,585,"2023","12","15"
"02096960",2023-12-16,NA,NA,420,"2023","12","16"
"02096960",2023-12-17,NA,NA,2010,"2023","12","17"
"02096960",2023-12-18,NA,NA,15200,"2023","12","18"
"02096960",2023-12-19,NA,NA,4950,"2023","12","19"
"02096960",2023-12-20,NA,NA,2230,"2023","12","20"
"02096960",2023-12-21,NA,NA,1390,"2023","12","21"
"02096960",2023-12-22,NA,NA,964,"2023","12","22"
"02096960",2023-12-23,NA,NA,722,"2023","12","23"
"02096960",2023-12-24,NA,NA,600,"2023","12","24"
"02096960",2023-12-25,NA,NA,526,"2023","12","25"
"02096960",2023-12-26,NA,NA,494,"2023","12","26"
"02096960",2023-12-27,NA,NA,7880,"2023","12","27"
"02096960",2023-12-28,NA,NA,5920,"2023","12","28"
"02096960",2023-12-29,NA,NA,2840,"2023","12","29"
"02096960",2023-12-30,NA,NA,1730,"2023","12","30"
"02096960",2023-12-31,NA,NA,1190,"2023","12","31"
"02096960",2024-01-01,NA,NA,867,"2024","01","01"
"02096960",2024-01-02,NA,NA,672,"2024","01","02"
"02096960",2024-01-03,NA,NA,564,"2024","01","03"
"02096960",2024-01-04,NA,NA,523,"2024","01","04"
"02096960",2024-01-05,NA,NA,591,"2024","01","05"
"02096960",2024-01-06,NA,NA,698,"2024","01","06"
"02096960",2024-01-07,NA,NA,5080,"2024","01","07"
"02096960",2024-01-08,NA,NA,2460,"2024","01","08"
"02096960",2024-01-09,NA,NA,5360,"2024","01","09"
"02096960",2024-01-10,NA,NA,31100,"2024","01","10"
"02096960",2024-01-11,NA,NA,13200,"2024","01","11"
"02096960",2024-01-12,NA,NA,5420,"2024","01","12"
"02096960",2024-01-13,NA,NA,12500,"2024","01","13"
"02096960",2024-01-14,NA,NA,4890,"2024","01","14"
"02096960",2024-01-15,NA,NA,2630,"2024","01","15"
"02096960",2024-01-16,NA,NA,1850,"2024","01","16"
"02096960",2024-01-17,NA,NA,1660,"2024","01","17"
"02096960",2024-01-18,NA,NA,1260,"2024","01","18"
"02096960",2024-01-19,NA,NA,1000,"2024","01","19"
"02096960",2024-01-20,NA,NA,859,"2024","01","20"
"02096960",2024-01-21,NA,NA,751,"2024","01","21"
"02096960",2024-01-22,NA,NA,715,"2024","01","22"
"02096960",2024-01-23,NA,NA,623,"2024","01","23"
"02096960",2024-01-24,NA,NA,588,"2024","01","24"
"02096960",2024-01-25,NA,NA,589,"2024","01","25"
"02096960",2024-01-26,NA,NA,1320,"2024","01","26"
"02096960",2024-01-27,NA,NA,1800,"2024","01","27"
"02096960",2024-01-28,NA,NA,12700,"2024","01","28"
