
Profile Time: 09:12:34
Profile Date: 10/15/2019
Profile Location: jlhaw Serial no: : 0001C33F, ID: : Lucky
10/15/19 11:33:32 22.62   0.22   0.10   3.797  7.49     NaN  11.2   6.53
10/15/19 11:33:33 22.61   0.22   0.10   3.817  7.49     NaN  11.4   6.53
10/15/19 11:33:34 22.61   0.22   0.10   3.840  7.49     NaN  11.6   6.53
10/15/19 11:33:35 22.60   0.22   0.10   3.864  7.49     NaN  11.8   6.53
10/15/19 11:33:36 22.60   0.22   0.10   3.878  7.49     NaN  12.0   6.53
10/15/19 11:33:37 22.60   0.22   0.10   3.899  7.49     NaN  12.2   6.52
10/15/19 11:33:38 22.60   0.22   0.10   3.921  7.48     NaN  12.3   6.52
10/15/19 11:33:39 22.60   0.22   0.10   3.936  7.48     NaN  12.4   6.52
10/15/19 11:33:40 22.59   0.22   0.10   3.954  7.48     NaN  12.5   6.52
10/15/19 11:33:41 22.58   0.22   0.10   3.970  7.48     NaN  12.5   6.52
10/15/19 11:33:42 22.57   0.22   0.10   3.995  7.48     NaN  12.5   6.52
10/15/19 11:33:43 22.57   0.22   0.10   4.016  7.48     NaN  12.5   6.51
10/15/19 11:33:44 22.56   0.22   0.10   4.032  7.47     NaN  12.4   6.51
10/15/19 11:33:45 22.56   0.22   0.11   4.056  7.47     NaN  12.2   6.51
10/15/19 11:33:46 22.56   0.22   0.11   4.076  7.47     NaN  12.1   6.51
10/15/19 11:33:47 22.56   0.22   0.11   4.091  7.47     NaN  11.9   6.51
10/15/19 11:33:48 22.55   0.23   0.11   4.114  7.47     NaN  11.7   6.51
10/15/19 11:33:49 22.55   0.23   0.11   4.130  7.47     NaN  11.6   6.51
10/15/19 11:33:50 22.55   0.23   0.11   4.152  7.47     NaN  11.4   6.52
10/15/19 11:33:51 22.55   0.23   0.11   4.173  7.46     NaN  11.3   6.52
10/15/19 11:33:52 22.55   0.23   0.11   4.195  7.46     NaN  11.3   6.52
10/15/19 11:33:53 22.54   0.23   0.11   4.213  7.46     NaN  11.3   6.52
10/15/19 11:33:54 22.54   0.22   0.11   4.226  7.46     NaN  11.3   6.52
10/15/19 11:33:55 22.54   0.23   0.11   4.250  7.46     NaN  11.4   6.52
10/15/19 11:33:56 22.54   0.23   0.11   4.269  7.46     NaN  11.5   6.52
10/15/19 11:33:57 22.54   0.23   0.11   4.288  7.46     NaN  11.7   6.52
10/15/19 11:33:58 22.54   0.23   0.11   4.307  7.46     NaN  11.9   6.51
10/15/19 11:33:59 22.55   0.23   0.11   4.326  7.46     NaN  12.1   6.51
10/15/19 11:34:00 22.55   0.24   0.11   4.342  7.46     NaN  12.3   6.51
10/15/19 11:34:01 22.55   0.24   0.11   4.366  7.46     NaN  12.5   6.51
10/15/19 11:34:02 22.55   0.24   0.11   4.382  7.46     NaN  12.7   6.51
10/15/19 11:34:03 22.55   0.24   0.11   4.402  7.45     NaN  12.9   6.52
10/15/19 11:34:04 22.54   0.24   0.11   4.426  7.45     NaN  13.0   6.52
10/15/19 11:34:05 22.54   0.24   0.11   4.446  7.45     NaN  13.2   6.52
10/15/19 11:34:06 22.54   0.24   0.11   4.460  7.45     NaN  13.3   6.52
10/15/19 11:34:07 22.54   0.24   0.11   4.483  7.45     NaN  13.4   6.52
10/15/19 11:34:08 22.53   0.24   0.11   4.501  7.45     NaN  13.5   6.52
10/15/19 11:34:09 22.53   0.24   0.11   4.521  7.45     NaN  13.6   6.52
10/15/19 11:34:10 22.53   0.24   0.11   4.538  7.45     NaN  13.6   6.52
10/15/19 11:34:11 22.53   0.24   0.11   4.559  7.45     NaN  13.7   6.52
10/15/19 11:34:12 22.53   0.24   0.11   4.575  7.45     NaN  13.7   6.52
10/15/19 11:34:13 22.53   0.24   0.11   4.593  7.45     NaN  13.7   6.52
10/15/19 11:34:14 22.53   0.24   0.11   4.618  7.45     NaN  13.7   6.53
10/15/19 11:34:15 22.53   0.24   0.11   4.636  7.45     NaN  13.7   6.53
10/15/19 11:34:16 22.54   0.24   0.11   4.659  7.45     NaN  13.6   6.52
10/15/19 11:34:17 22.54   0.24   0.11   4.677  7.44     NaN  13.5   6.52
10/15/19 11:34:18 22.54   0.24   0.11   4.697  7.44     NaN  13.4   6.53
10/15/19 11:34:19 22.54   0.24   0.11   4.713  7.44     NaN  13.3   6.53
10/15/19 11:34:20 22.54   0.24   0.11   4.737  7.44     NaN  13.2   6.53
10/15/19 11:34:21 22.53   0.24   0.11   4.753  7.44     NaN  13.1   6.53
10/15/19 11:34:22 22.53   0.24   0.11   4.770  7.44     NaN  13.0   6.53
10/15/19 11:34:23 22.53   0.24   0.11   4.793  7.44     NaN  12.9   6.53
10/15/19 11:34:24 22.53   0.24   0.11   4.813  7.44     NaN  12.9   6.53
10/15/19 11:34:25 22.53   0.24   0.11   4.831  7.44     NaN  12.8   6.54
10/15/19 11:34:26 22.53   0.24   0.11   4.855  7.44     NaN  12.8   6.54
10/15/19 11:34:27 22.53   0.24   0.11   4.871  7.44     NaN  12.8   6.54
10/15/19 11:34:28 22.53   0.24   0.11   4.890  7.44     NaN  12.8   6.54
10/15/19 11:34:29 22.53   0.24   0.11   4.905  7.44     NaN  12.8   6.54
10/15/19 11:34:30 22.53   0.24   0.11   4.924  7.44     NaN  12.8   6.54
10/15/19 11:34:31 22.53   0.24   0.11   4.943  7.44     NaN  12.8   6.54
10/15/19 11:34:32 22.53   0.24   0.11   4.963  7.44     NaN  12.8   6.54
10/15/19 11:34:33 22.53   0.24   0.11   4.988  7.44     NaN  12.8   6.55
10/15/19 11:34:34 22.53   0.24   0.11   5.007  7.43     NaN  12.7   6.55
10/15/19 11:34:35 22.53   0.24   0.11   5.024  7.43     NaN  12.6   6.55
10/15/19 11:34:36 22.53   0.24   0.11   5.046  7.43     NaN  12.5   6.55
10/15/19 11:34:37 22.53   0.24   0.11   5.065  7.43     NaN  12.3   6.55
10/15/19 11:34:38 22.53   0.24   0.11   5.083  7.43     NaN  12.2   6.55
10/15/19 11:34:39 22.53   0.24   0.11   5.101  7.43     NaN  12.0   6.56
10/15/19 11:34:40 22.53   0.24   0.11   5.119  7.43     NaN  11.9   6.55
10/15/19 11:34:41 22.53   0.24   0.11   5.140  7.43     NaN  11.8   6.56
10/15/19 11:34:42 22.53   0.24   0.11   5.160  7.43     NaN  11.8   6.56
10/15/19 11:34:43 22.53   0.24   0.11   5.179  7.43     NaN  11.7   6.56
10/15/19 11:34:44 22.54   0.24   0.11   5.198  7.43     NaN  11.7   6.56
10/15/19 11:34:45 22.54   0.24   0.11   5.219  7.43     NaN  11.7   6.57
10/15/19 11:34:46 22.54   0.24   0.11   5.239  7.43     NaN  11.7   6.57
10/15/19 11:34:47 22.54   0.24   0.11   5.260  7.43     NaN  11.8   6.58
10/15/19 11:34:48 22.54   0.24   0.11   5.281  7.42     NaN  11.8   6.58
10/15/19 11:34:49 22.53   0.24   0.12   5.298  7.42     NaN  11.8   6.58
10/15/19 11:34:50 22.53   0.25   0.12   5.317  7.42     NaN  11.8   6.59
10/15/19 11:34:51 22.53   0.25   0.12   5.333  7.42     NaN  11.8   6.59
10/15/19 11:34:52 22.53   0.24   0.12   5.354  7.42     NaN  11.7   6.59
10/15/19 11:34:53 22.53   0.24   0.12   5.371  7.42     NaN  11.7   6.59
10/15/19 11:34:54 22.52   0.24   0.12   5.389  7.42     NaN  11.6   6.60
10/15/19 11:34:55 22.52   0.25   0.12   5.410  7.42     NaN  11.6   6.60
10/15/19 11:34:56 22.51   0.25   0.12   5.432  7.42     NaN  11.6   6.60
10/15/19 11:34:57 22.51   0.25   0.12   5.450  7.42     NaN  11.6   6.61
10/15/19 11:34:58 22.51   0.25   0.12   5.475  7.42     NaN  11.6   6.60
10/15/19 11:34:59 22.51   0.25   0.12   5.490  7.42     NaN  11.7   6.61
10/15/19 11:35:00 22.51   0.25   0.12   5.512  7.42     NaN  11.8   6.61
10/15/19 11:35:01 22.51   0.25   0.12   5.534  7.42     NaN  11.9   6.61
10/15/19 11:35:02 22.51   0.25   0.12   5.549  7.42     NaN  12.0   6.61
10/15/19 11:35:03 22.50   0.25   0.12   5.571  7.42     NaN  12.1   6.61
10/15/19 11:35:04 22.49   0.25   0.12   5.590  7.41     NaN  12.3   6.61
10/15/19 11:35:05 22.48   0.25   0.12   5.607  7.41     NaN  12.4   6.62
10/15/19 11:35:06 22.48   0.25   0.12   5.627  7.41     NaN  12.5   6.63
10/15/19 11:35:07 22.47   0.26   0.12   5.647  7.41     NaN  12.6   6.62
10/15/19 11:35:08 22.46   0.26   0.12   5.665  7.41     NaN  12.7   6.62
10/15/19 11:35:09 22.46   0.26   0.12   5.683  7.41     NaN  12.7   6.62
10/15/19 11:35:10 22.45   0.27   0.13   5.703  7.41     NaN  12.7   6.62
10/15/19 11:35:11 22.42   0.27   0.13   5.725  7.41     NaN  12.8   6.63
10/15/19 11:35:12 22.40   0.27   0.13   5.746  7.41     NaN  12.8   6.64
10/15/19 11:35:13 22.38   0.27   0.13   5.764  7.40     NaN  12.8   6.64
10/15/19 11:35:14 22.36   0.27   0.13   5.784  7.41     NaN  12.7   6.64
10/15/19 11:35:15 22.35   0.27   0.13   5.800  7.40     NaN  12.7   6.64
10/15/19 11:35:16 22.34   0.27   0.13   5.819  7.40     NaN  12.7   6.64
10/15/19 11:35:17 22.33   0.27   0.13   5.839  7.40     NaN  12.7   6.65
10/15/19 11:35:18 22.32   0.28   0.13   5.858  7.40     NaN  12.7   6.66
10/15/19 11:35:19 22.32   0.28   0.13   5.876  7.40     NaN  12.7   6.66
10/15/19 11:35:20 22.32   0.28   0.13   5.895  7.40     NaN  12.6   6.66
10/15/19 11:35:21 22.31   0.28   0.13   5.916  7.40     NaN  12.6   6.67
10/15/19 11:35:22 22.31   0.28   0.13   5.936  7.40     NaN  12.6   6.68
10/15/19 11:35:23 22.34   0.29   0.14   5.957  7.39     NaN  12.7   6.68
10/15/19 11:35:24 22.36   0.28   0.13   5.976  7.39     NaN  12.7   6.67
10/15/19 11:35:25 22.37   0.28   0.13   5.997  7.39     NaN  12.8   6.67
10/15/19 11:35:26 22.36   0.28   0.13   6.015  7.39     NaN  12.8   6.68
10/15/19 11:35:27 22.35   0.28   0.13   6.033  7.39     NaN  12.9   6.68
10/15/19 11:35:28 22.33   0.28   0.13   6.053  7.38     NaN  13.1   6.68
10/15/19 11:35:29 22.31   0.28   0.13   6.069  7.38     NaN  13.2   6.69
10/15/19 11:35:30 22.30   0.28   0.13   6.092  7.38     NaN  13.4   6.68
10/15/19 11:35:31 22.29   0.29   0.14   6.110  7.38     NaN  13.5   6.69
10/15/19 11:35:39 22.29   0.31   0.15   6.114  7.36     NaN  11.6   6.68
10/15/19 11:35:33 22.29   0.30   0.14   6.115  7.37     NaN  13.6   6.69
10/15/19 11:35:38 22.29   0.31   0.15   6.115  7.37     NaN  12.2   6.68
10/15/19 11:35:40 22.28   0.31   0.15   6.115  7.36     NaN  10.8   6.68
10/15/19 11:35:43 22.28   0.31   0.15   6.115  7.36     NaN   8.0   6.68
10/15/19 11:35:32 22.29   0.29   0.14   6.116  7.38     NaN  13.6   6.69
10/15/19 11:35:34 22.29   0.30   0.14   6.116  7.37     NaN  13.6   6.68
10/15/19 11:35:35 22.29   0.30   0.14   6.116  7.37     NaN  13.4   6.68
10/15/19 11:35:36 22.29   0.30   0.14   6.116  7.37     NaN  13.1   6.68
10/15/19 11:35:37 22.29   0.31   0.15   6.116  7.37     NaN  12.8   6.68
10/15/19 11:35:41 22.28   0.31   0.15   6.116  7.36     NaN   9.9   6.68
10/15/19 11:35:42 22.28   0.31   0.15   6.116  7.36     NaN   9.0   6.68
10/15/19 11:35:44 22.28   0.31   0.15   6.116  7.36     NaN   7.1   6.68

Profile Time: 12:00:01
Profile Date: 10/15/2019
Profile Location: jlhaw Serial no: : 0001C33F, ID: : Lucky
Sonde data Status: Unfiltered, VisualCheck, VisualCheck
Data Status: , PostCal
10/15/19 12:00:09 23.82   0.21   0.10   0.054  7.67     NaN  16.7   8.88
10/15/19 12:00:12 23.82   0.21   0.10   0.054  7.67     NaN  16.5   8.90
10/15/19 12:00:14 23.82   0.21   0.10   0.054  7.67     NaN  16.2   8.90
10/15/19 12:00:03 23.82   0.21   0.10   0.055  7.67     NaN  14.7   8.85
10/15/19 12:00:08 23.82   0.21   0.10   0.055  7.67     NaN  16.6   8.88
10/15/19 12:00:16 23.82   0.21   0.10   0.055  7.67     NaN  15.8   8.89
10/15/19 12:00:04 23.82   0.22   0.10   0.056  7.67     NaN  15.2   8.86
10/15/19 12:00:05 23.82   0.21   0.10   0.056  7.67     NaN  15.7   8.86
10/15/19 12:00:06 23.82   0.21   0.10   0.056  7.67     NaN  16.1   8.87
10/15/19 12:00:11 23.82   0.21   0.10   0.056  7.67     NaN  16.7   8.90
10/15/19 12:00:07 23.82   0.21   0.10   0.057  7.67     NaN  16.3   8.87
10/15/19 12:00:15 23.82   0.21   0.10   0.057  7.67     NaN  16.0   8.90
10/15/19 12:00:02 23.83   0.21   0.10   0.058  7.67     NaN  14.2   8.84
10/15/19 12:00:10 23.82   0.21   0.10   0.058  7.67     NaN  16.7   8.89
10/15/19 12:00:13 23.82   0.21   0.10   0.058  7.67     NaN  16.4   8.90
10/15/19 12:00:17 23.82   0.21   0.10   0.068  7.68     NaN  15.7   8.90
10/15/19 12:00:18 23.82   0.21   0.10   0.085  7.68     NaN  15.6   8.90
10/15/19 12:00:19 23.82   0.21   0.10   0.101  7.67     NaN  15.6   8.90
10/15/19 12:00:20 23.82   0.21   0.10   0.118  7.67     NaN  15.6   8.89
10/15/19 12:00:21 23.82   0.21   0.10   0.133  7.67     NaN  15.7   8.90
10/15/19 12:00:22 23.82   0.21   0.10   0.146  7.68     NaN  15.9   8.90
10/15/19 12:00:23 23.82   0.21   0.10   0.165  7.68     NaN  16.1   8.91
10/15/19 12:00:24 23.82   0.21   0.10   0.183  7.68     NaN  16.3   8.91
10/15/19 12:00:25 23.81   0.21   0.10   0.196  7.68     NaN  16.6   8.91
10/15/19 12:00:26 23.81   0.21   0.10   0.208  7.68     NaN  17.0   8.92
10/15/19 12:00:27 23.81   0.21   0.10   0.226  7.68     NaN  17.3   8.92
10/15/19 12:00:28 23.81   0.21   0.10   0.245  7.68     NaN  17.7   8.91
10/15/19 12:00:29 23.81   0.21   0.10   0.259  7.68     NaN  18.0   8.91
10/15/19 12:00:30 23.81   0.21   0.10   0.272  7.68     NaN  18.3   8.91
10/15/19 12:00:31 23.81   0.21   0.10   0.289  7.68     NaN  18.5   8.91
10/15/19 12:00:32 23.81   0.21   0.10   0.305  7.68     NaN  18.6   8.90
10/15/19 12:00:33 23.81   0.21   0.10   0.319  7.68     NaN  18.7   8.90
10/15/19 12:00:34 23.80   0.21   0.10   0.335  7.68     NaN  18.6   8.89
10/15/19 12:00:35 23.79   0.21   0.10   0.354  7.68     NaN  18.5   8.90
10/15/19 12:00:36 23.79   0.21   0.10   0.372  7.67     NaN  18.2   8.90
10/15/19 12:00:37 23.78   0.22   0.10   0.392  7.67     NaN  17.9   8.90
10/15/19 12:00:38 23.77   0.21   0.10   0.407  7.67     NaN  17.5   8.89
10/15/19 12:00:39 23.75   0.21   0.10   0.422  7.67     NaN  17.0   8.89
10/15/19 12:00:40 23.72   0.21   0.10   0.444  7.67     NaN  16.4   8.89
10/15/19 12:00:41 23.66   0.22   0.10   0.461  7.67     NaN  15.8   8.88
10/15/19 12:00:42 23.63   0.22   0.10   0.482  7.67     NaN  15.2   8.88
10/15/19 12:00:43 23.59   0.22   0.10   0.497  7.66     NaN  14.6   8.87
10/15/19 12:00:44 23.54   0.22   0.10   0.520  7.66     NaN  14.1   8.85
10/15/19 12:00:45 23.48   0.22   0.10   0.538  7.66     NaN  13.5   8.84
10/15/19 12:00:46 23.45   0.22   0.10   0.551  7.65     NaN  13.0   8.82
10/15/19 12:00:47 23.43   0.22   0.10   0.575  7.65     NaN  12.5   8.79
10/15/19 12:00:48 23.40   0.22   0.10   0.592  7.65     NaN  12.1   8.77
10/15/19 12:00:49 23.34   0.22   0.10   0.611  7.65     NaN  11.7   8.75
10/15/19 12:00:50 23.30   0.22   0.10   0.635  7.64     NaN  11.4   8.71
10/15/19 12:00:51 23.27   0.22   0.10   0.653  7.64     NaN  11.1   8.68
10/15/19 12:00:52 23.22   0.22   0.10   0.673  7.63     NaN  10.9   8.65
10/15/19 12:00:53 23.17   0.22   0.10   0.692  7.63     NaN  10.7   8.62
10/15/19 12:00:54 23.14   0.22   0.10   0.706  7.63     NaN  10.5   8.58
10/15/19 12:00:55 23.13   0.22   0.10   0.727  7.63     NaN  10.4   8.54
10/15/19 12:00:56 23.11   0.22   0.10   0.743  7.62     NaN  10.2   8.50
10/15/19 12:00:57 23.10   0.22   0.10   0.766  7.62     NaN  10.1   8.45
10/15/19 12:00:58 23.09   0.22   0.10   0.789  7.62     NaN  10.0   8.41
10/15/19 12:00:59 23.07   0.22   0.10   0.804  7.61     NaN   9.8   8.37
10/15/19 12:01:00 23.06   0.22   0.10   0.825  7.61     NaN   9.7   8.33
10/15/19 12:01:01 23.05   0.22   0.10   0.846  7.61     NaN   9.6   8.29
10/15/19 12:01:02 23.05   0.22   0.10   0.863  7.61     NaN   9.4   8.25
10/15/19 12:01:03 23.06   0.22   0.10   0.886  7.60     NaN   9.3   8.21
10/15/19 12:01:04 23.06   0.22   0.10   0.906  7.60     NaN   9.2   8.17
10/15/19 12:01:05 23.05   0.22   0.10   0.924  7.60     NaN   9.1   8.13
10/15/19 12:01:06 23.04   0.22   0.10   0.939  7.60     NaN   9.1   8.10
10/15/19 12:01:07 23.02   0.22   0.10   0.958  7.59     NaN   9.1   8.07
10/15/19 12:01:08 23.01   0.22   0.10   0.978  7.59     NaN   9.1   8.03
10/15/19 12:01:09 23.00   0.22   0.10   0.997  7.59     NaN   9.2   8.00
10/15/19 12:01:10 22.99   0.22   0.10   1.015  7.59     NaN   9.4   7.97
10/15/19 12:01:11 22.99   0.22   0.10   1.039  7.58     NaN   9.6   7.94
10/15/19 12:01:12 22.99   0.22   0.10   1.060  7.58     NaN   9.8   7.91
10/15/19 12:01:13 22.98   0.22   0.10   1.078  7.58     NaN  10.1   7.87
10/15/19 12:01:14 22.98   0.22   0.10   1.098  7.58     NaN  10.4   7.85
10/15/19 12:01:15 22.97   0.22   0.10   1.119  7.58     NaN  10.7   7.82
10/15/19 12:01:16 22.97   0.22   0.10   1.137  7.57     NaN  11.0   7.78
10/15/19 12:01:17 22.96   0.22   0.10   1.155  7.57     NaN  11.2   7.76
10/15/19 12:01:18 22.96   0.22   0.10   1.174  7.57     NaN  11.4   7.73
10/15/19 12:01:19 22.95   0.22   0.10   1.190  7.57     NaN  11.5   7.71
10/15/19 12:01:20 22.95   0.22   0.10   1.208  7.57     NaN  11.5   7.68
10/15/19 12:01:21 22.94   0.22   0.10   1.226  7.56     NaN  11.5   7.65
10/15/19 12:01:22 22.94   0.22   0.10   1.251  7.56     NaN  11.4   7.63
10/15/19 12:01:23 22.94   0.22   0.10   1.268  7.56     NaN  11.2   7.60
10/15/19 12:01:24 22.94   0.22   0.10   1.291  7.56     NaN  11.0   7.58
10/15/19 12:01:25 22.93   0.22   0.10   1.307  7.56     NaN  10.8   7.56
10/15/19 12:01:26 22.93   0.22   0.10   1.333  7.56     NaN  10.6   7.53
10/15/19 12:01:27 22.93   0.22   0.10   1.350  7.55     NaN  10.3   7.50
10/15/19 12:01:28 22.92   0.22   0.10   1.374  7.55     NaN  10.2   7.48
10/15/19 12:01:29 22.92   0.22   0.10   1.387  7.55     NaN  10.0   7.46
10/15/19 12:01:30 22.91   0.22   0.10   1.407  7.55     NaN   9.9   7.44
10/15/19 12:01:31 22.91   0.22   0.10   1.425  7.55     NaN   9.8   7.41
10/15/19 12:01:32 22.91   0.22   0.10   1.444  7.55     NaN   9.8   7.39
10/15/19 12:01:33 22.91   0.22   0.10   1.462  7.54     NaN   9.9   7.37
10/15/19 12:01:34 22.90   0.22   0.10   1.482  7.54     NaN   9.9   7.35
10/15/19 12:01:35 22.90   0.22   0.10   1.501  7.54     NaN  10.0   7.34
10/15/19 12:01:36 22.90   0.22   0.10   1.521  7.54     NaN  10.1   7.32
10/15/19 12:01:37 22.90   0.22   0.10   1.548  7.54     NaN  10.3   7.29
10/15/19 12:01:38 22.90   0.22   0.10   1.564  7.54     NaN  10.4   7.27
10/15/19 12:01:39 22.90   0.22   0.10   1.581  7.53     NaN  10.5   7.26
10/15/19 12:01:40 22.89   0.22   0.10   1.596  7.53     NaN  10.6   7.24
10/15/19 12:01:41 22.89   0.22   0.10   1.619  7.53     NaN  10.6   7.22
10/15/19 12:01:42 22.89   0.22   0.10   1.636  7.53     NaN  10.7   7.20
10/15/19 12:01:43 22.89   0.22   0.10   1.653  7.53     NaN  10.7   7.19
10/15/19 12:01:44 22.88   0.22   0.10   1.675  7.53     NaN  10.7   7.17
10/15/19 12:01:45 22.88   0.22   0.10   1.696  7.52     NaN  10.7   7.16
10/15/19 12:01:46 22.88   0.22   0.10   1.716  7.52     NaN  10.6   7.14
10/15/19 12:01:47 22.88   0.22   0.10   1.740  7.52     NaN  10.6   7.13
10/15/19 12:01:48 22.88   0.22   0.10   1.754  7.52     NaN  10.5   7.11
10/15/19 12:01:49 22.88   0.22   0.10   1.775  7.52     NaN  10.4   7.09
10/15/19 12:01:50 22.87   0.22   0.10   1.794  7.52     NaN  10.4   7.08
10/15/19 12:01:51 22.86   0.22   0.10   1.812  7.52     NaN  10.3   7.07
10/15/19 12:01:52 22.85   0.22   0.10   1.830  7.52     NaN  10.3   7.06
10/15/19 12:01:53 22.84   0.22   0.10   1.853  7.52     NaN  10.3   7.05
10/15/19 12:01:54 22.84   0.22   0.10   1.868  7.51     NaN  10.3   7.03
10/15/19 12:01:55 22.84   0.22   0.10   1.891  7.51     NaN  10.4   7.02
10/15/19 12:01:56 22.84   0.22   0.10   1.912  7.51     NaN  10.4   7.01
10/15/19 12:01:57 22.84   0.22   0.10   1.933  7.51     NaN  10.5   7.00
10/15/19 12:01:58 22.84   0.22   0.10   1.951  7.51     NaN  10.6   6.99
10/15/19 12:01:59 22.84   0.22   0.10   1.967  7.51     NaN  10.7   6.98
10/15/19 12:02:00 22.84   0.22   0.10   1.986  7.51     NaN  10.8   6.96
10/15/19 12:02:01 22.83   0.22   0.10   2.008  7.51     NaN  10.9   6.95
10/15/19 12:02:02 22.82   0.22   0.10   2.024  7.50     NaN  11.0   6.95
10/15/19 12:02:03 22.82   0.22   0.10   2.045  7.50     NaN  11.0   6.93
10/15/19 12:02:04 22.81   0.22   0.10   2.064  7.50     NaN  11.0   6.92
10/15/19 12:02:05 22.80   0.22   0.10   2.087  7.50     NaN  10.9   6.92
10/15/19 12:02:06 22.80   0.22   0.10   2.109  7.50     NaN  10.9   6.91
10/15/19 12:02:07 22.79   0.22   0.10   2.131  7.50     NaN  10.7   6.90
10/15/19 12:02:08 22.80   0.22   0.10   2.147  7.50     NaN  10.6   6.90
10/15/19 12:02:09 22.80   0.22   0.10   2.167  7.50     NaN  10.4   6.89
10/15/19 12:02:10 22.81   0.22   0.10   2.184  7.50     NaN  10.2   6.87
10/15/19 12:02:11 22.83   0.22   0.10   2.201  7.49     NaN  10.1   6.86
10/15/19 12:02:12 22.83   0.22   0.10   2.223  7.49     NaN   9.9   6.85
10/15/19 12:02:13 22.83   0.22   0.10   2.241  7.49     NaN   9.7   6.84
10/15/19 12:02:14 22.82   0.22   0.10   2.265  7.49     NaN   9.6   6.83
10/15/19 12:02:15 22.82   0.22   0.10   2.278  7.49     NaN   9.5   6.82
10/15/19 12:02:16 22.82   0.22   0.10   2.298  7.49     NaN   9.4   6.81
10/15/19 12:02:17 22.82   0.22   0.10   2.314  7.49     NaN   9.3   6.81
10/15/19 12:02:18 22.82   0.22   0.10   2.338  7.49     NaN   9.3   6.80
10/15/19 12:02:19 22.82   0.22   0.10   2.360  7.49     NaN   9.3   6.79
10/15/19 12:02:20 22.81   0.22   0.10   2.381  7.48     NaN   9.3   6.78
10/15/19 12:02:21 22.80   0.22   0.10   2.398  7.48     NaN   9.4   6.77
10/15/19 12:02:22 22.80   0.22   0.10   2.421  7.48     NaN   9.5   6.76
10/15/19 12:02:23 22.80   0.22   0.10   2.432  7.48     NaN   9.6   6.76
10/15/19 12:02:24 22.79   0.22   0.10   2.456  7.48     NaN   9.7   6.75
10/15/19 12:02:25 22.79   0.22   0.10   2.469  7.48     NaN   9.9   6.74
10/15/19 12:02:26 22.79   0.22   0.10   2.490  7.48     NaN  10.0   6.73
10/15/19 12:02:27 22.79   0.22   0.10   2.509  7.48     NaN  10.2   6.72
10/15/19 12:02:28 22.79   0.22   0.10   2.531  7.48     NaN  10.4   6.72
10/15/19 12:02:29 22.79   0.22   0.10   2.549  7.48     NaN  10.6   6.72
10/15/19 12:02:30 22.79   0.22   0.10   2.572  7.48     NaN  10.8   6.72
10/15/19 12:02:31 22.79   0.22   0.10   2.588  7.47     NaN  11.0   6.72
10/15/19 12:02:32 22.79   0.22   0.10   2.609  7.47     NaN  11.2   6.70
10/15/19 12:02:33 22.79   0.22   0.10   2.628  7.47     NaN  11.3   6.69
10/15/19 12:02:34 22.79   0.22   0.10   2.642  7.47     NaN  11.4   6.69
10/15/19 12:02:35 22.78   0.22   0.10   2.664  7.47     NaN  11.5   6.69
10/15/19 12:02:36 22.78   0.22   0.10   2.681  7.47     NaN  11.5   6.69
10/15/19 12:02:37 22.78   0.22   0.10   2.708  7.47     NaN  11.5   6.68
10/15/19 12:02:38 22.78   0.22   0.10   2.724  7.47     NaN  11.5   6.67
10/15/19 12:02:39 22.78   0.22   0.10   2.744  7.47     NaN  11.4   6.66
10/15/19 12:02:40 22.78   0.22   0.10   2.757  7.47     NaN  11.3   6.67
10/15/19 12:02:41 22.78   0.22   0.10   2.780  7.47     NaN  11.2   6.66
10/15/19 12:02:42 22.78   0.22   0.10   2.792  7.46     NaN  11.0   6.65
10/15/19 12:02:43 22.78   0.22   0.10   2.819  7.46     NaN  10.8   6.65
10/15/19 12:02:44 22.78   0.22   0.10   2.832  7.46     NaN  10.6   6.64
10/15/19 12:02:45 22.78   0.22   0.10   2.860  7.46     NaN  10.5   6.64
10/15/19 12:02:46 22.78   0.22   0.10   2.880  7.46     NaN  10.3   6.63
10/15/19 12:02:47 22.77   0.22   0.10   2.897  7.46     NaN  10.1   6.63
10/15/19 12:02:48 22.78   0.22   0.10   2.916  7.46     NaN   9.9   6.62
10/15/19 12:02:49 22.78   0.22   0.10   2.934  7.46     NaN   9.7   6.61
10/15/19 12:02:50 22.78   0.22   0.10   2.954  7.46     NaN   9.6   6.61
10/15/19 12:02:51 22.78   0.22   0.10   2.966  7.46     NaN   9.4   6.60
10/15/19 12:02:52 22.78   0.22   0.10   2.993  7.46     NaN   9.2   6.59
10/15/19 12:02:53 22.78   0.22   0.10   3.009  7.46     NaN   9.1   6.59
10/15/19 12:02:54 22.78   0.22   0.10   3.033  7.46     NaN   9.0   6.59
10/15/19 12:02:55 22.78   0.22   0.10   3.048  7.45     NaN   8.9   6.58
10/15/19 12:02:56 22.78   0.22   0.10   3.074  7.45     NaN   8.8   6.58
10/15/19 12:02:57 22.78   0.22   0.10   3.087  7.45     NaN   8.7   6.58
10/15/19 12:02:58 22.78   0.22   0.10   3.108  7.45     NaN   8.7   6.57
10/15/19 12:02:59 22.78   0.22   0.10   3.129  7.45     NaN   8.6   6.57
10/15/19 12:03:00 22.77   0.22   0.10   3.142  7.45     NaN   8.6   6.57
10/15/19 12:03:01 22.77   0.22   0.10   3.168  7.45     NaN   8.7   6.57
10/15/19 12:03:02 22.76   0.22   0.10   3.186  7.45     NaN   8.7   6.57
