"Datetime","avg_wind_speed","avg_wind_dir","loc"
2018-01-09 11:00:00,1.22,113,"jlhaw"
2018-01-09 11:30:00,0.81,108,"jlhaw"
2018-01-09 12:00:00,0.61,150,"jlhaw"
2018-01-09 12:30:00,0.63,133,"jlhaw"
2018-01-09 13:00:00,0.87,128,"jlhaw"
2018-01-09 13:30:00,0.88,126,"jlhaw"
2018-01-09 14:00:00,1.7,15,"jlhaw"
2018-01-09 14:30:00,1.06,183,"jlhaw"
2018-01-09 15:00:00,1.1,218,"jlhaw"
2018-01-10 09:00:00,2.66,93,"jlhaw"
2018-01-10 09:30:00,2.4,24,"jlhaw"
2018-01-10 10:00:00,2.12,87,"jlhaw"
2018-01-10 10:30:00,2.57,194,"jlhaw"
2018-01-10 11:00:00,2.98,121,"jlhaw"
2018-01-10 11:30:00,3.09,66,"jlhaw"
2018-01-10 12:00:00,3.11,22,"jlhaw"
2018-01-10 12:30:00,1.59,156,"jlhaw"
2018-01-10 13:00:00,1.77,331,"jlhaw"
2018-01-10 13:30:00,1.69,337,"jlhaw"
2018-01-10 14:00:00,1.86,286,"jlhaw"
2018-01-10 14:30:00,2.17,10,"jlhaw"
2018-01-10 15:00:00,2.32,7,"jlhaw"
2018-01-11 09:00:00,3.44,10,"jlhaw"
2018-01-11 09:30:00,3.13,17,"jlhaw"
2018-01-11 10:00:00,3.58,130,"jlhaw"
2018-01-11 10:30:00,3.39,83,"jlhaw"
2018-01-11 11:00:00,3.06,143,"jlhaw"
2018-01-11 11:30:00,3.7,193,"jlhaw"
2018-01-11 12:00:00,3.27,137,"jlhaw"
2018-01-11 12:30:00,2.61,208,"jlhaw"
2018-01-11 13:00:00,2.56,203,"jlhaw"
2018-01-11 13:30:00,2.49,203,"jlhaw"
2018-01-11 14:00:00,2.88,189,"jlhaw"
2018-01-11 14:30:00,2.43,195,"jlhaw"
2018-01-11 15:00:00,2.01,203,"jlhaw"
2018-01-12 09:00:00,2.34,213,"jlhaw"
2018-01-12 09:30:00,2.14,212,"jlhaw"
2018-01-12 10:00:00,2.55,192,"jlhaw"
2018-01-12 10:30:00,3.53,188,"jlhaw"
2018-01-12 11:00:00,3.93,195,"jlhaw"
2018-01-12 11:30:00,5.04,188,"jlhaw"
2018-01-12 12:00:00,5.68,187,"jlhaw"
2018-01-12 12:30:00,5.88,184,"jlhaw"
2018-01-12 13:00:00,5.7,186,"jlhaw"
2018-01-12 13:30:00,6.13,183,"jlhaw"
2018-01-12 14:00:00,5.9,186,"jlhaw"
2018-01-12 14:30:00,5.13,179,"jlhaw"
2018-01-12 15:00:00,4.46,191,"jlhaw"
2018-01-13 09:00:00,6.73,336,"jlhaw"
2018-01-13 09:30:00,7.32,283,"jlhaw"
2018-01-13 10:00:00,7.37,289,"jlhaw"
2018-01-13 10:30:00,6.66,334,"jlhaw"
2018-01-13 11:00:00,7.02,328,"jlhaw"
2018-01-13 11:30:00,6.68,331,"jlhaw"
2018-01-13 12:00:00,7.08,334,"jlhaw"
2018-01-13 12:30:00,7.02,339,"jlhaw"
2018-01-13 13:00:00,6.63,350,"jlhaw"
2018-01-13 13:30:00,7.24,340,"jlhaw"
2018-01-13 14:00:00,7.22,339,"jlhaw"
2018-01-13 14:30:00,6.89,333,"jlhaw"
2018-01-13 15:00:00,8.25,349,"jlhaw"
2018-01-14 09:00:00,9.22,31,"jlhaw"
2018-01-14 09:30:00,9.3,30,"jlhaw"
2018-01-14 10:00:00,9.57,29,"jlhaw"
2018-01-14 10:30:00,8.78,23,"jlhaw"
2018-01-14 11:00:00,8.34,24,"jlhaw"
2018-01-14 11:30:00,7.2,26,"jlhaw"
2018-01-14 12:00:00,6.19,21,"jlhaw"
2018-01-14 12:30:00,5.55,27,"jlhaw"
2018-01-14 13:00:00,4.87,29,"jlhaw"
2018-01-14 13:30:00,5.44,24,"jlhaw"
2018-01-14 14:00:00,5.48,19,"jlhaw"
2018-01-14 14:30:00,5.16,12,"jlhaw"
2018-01-14 15:00:00,5.62,13,"jlhaw"
2018-01-15 09:00:00,7.72,8,"jlhaw"
2018-01-15 09:30:00,7.16,8,"jlhaw"
2018-01-15 10:00:00,6.58,67,"jlhaw"
2018-01-15 10:30:00,5.78,16,"jlhaw"
2018-01-15 11:00:00,4.34,72,"jlhaw"
2018-01-15 11:30:00,4.1,125,"jlhaw"
2018-01-15 12:00:00,4.17,30,"jlhaw"
2018-01-15 12:30:00,3.23,99,"jlhaw"
2018-01-15 13:00:00,2.45,156,"jlhaw"
2018-01-15 13:30:00,1.63,140,"jlhaw"
2018-01-15 14:30:00,2.17,100,"jlhaw"
2018-01-15 15:00:00,2.95,34,"jlhaw"
2018-01-16 09:00:00,0.33,203,"jlhaw"
2018-01-16 09:30:00,0.88,109,"jlhaw"
2018-01-16 10:00:00,0.53,98,"jlhaw"
2018-01-16 10:30:00,1.23,111,"jlhaw"
2018-01-16 11:00:00,1.09,95,"jlhaw"
2018-01-16 11:30:00,0.86,124,"jlhaw"
2018-01-16 12:00:00,1.13,124,"jlhaw"
2018-01-16 12:30:00,1.06,105,"jlhaw"
2018-01-16 13:00:00,1.24,97,"jlhaw"
2018-01-16 13:30:00,0.63,108,"jlhaw"
2018-01-16 14:00:00,0.95,109,"jlhaw"
2018-01-16 14:30:00,1.14,159,"jlhaw"
2018-01-16 15:00:00,1.79,189,"jlhaw"
2018-01-17 09:00:00,4.88,14,"jlhaw"
2018-01-17 09:30:00,4.57,13,"jlhaw"
2018-01-17 10:00:00,4.59,27,"jlhaw"
2018-01-17 10:30:00,3.71,21,"jlhaw"
2018-01-17 11:00:00,3.29,20,"jlhaw"
2018-01-17 11:30:00,4.41,11,"jlhaw"
2018-01-17 12:00:00,4.31,20,"jlhaw"
2018-01-17 12:30:00,3.7,34,"jlhaw"
2018-01-17 13:00:00,4.12,26,"jlhaw"
2018-01-17 13:30:00,3.32,40,"jlhaw"
2018-01-17 14:00:00,2.83,30,"jlhaw"
2018-01-22 09:30:00,0.74,186,"jlhaw"
2018-01-22 10:00:00,0.44,204,"jlhaw"
2018-01-22 10:30:00,0.46,155,"jlhaw"
2018-01-22 11:00:00,0.7,190,"jlhaw"
2018-01-22 11:30:00,0.55,221,"jlhaw"
2018-01-22 12:00:00,2.09,210,"jlhaw"
2018-01-22 12:30:00,2.54,216,"jlhaw"
2018-01-22 13:00:00,2.49,197,"jlhaw"
2018-01-22 13:30:00,3.78,201,"jlhaw"
2018-01-22 14:00:00,2.96,195,"jlhaw"
2018-01-22 14:30:00,3.06,189,"jlhaw"
2018-01-22 15:00:00,2.8,182,"jlhaw"
2018-01-23 15:00:00,9.3,240,"jlhaw"
2018-01-24 09:00:00,1.82,164,"jlhaw"
2018-01-24 09:30:00,2.27,206,"jlhaw"
2018-01-24 10:00:00,4,323,"jlhaw"
2018-01-24 10:30:00,3.75,314,"jlhaw"
2018-01-24 11:00:00,3.69,316,"jlhaw"
2018-01-24 11:30:00,4.42,342,"jlhaw"
2018-01-24 12:00:00,3.25,274,"jlhaw"
2018-01-24 12:30:00,2.59,173,"jlhaw"
2018-01-24 13:00:00,2.37,324,"jlhaw"
2018-01-24 13:30:00,2.39,154,"jlhaw"
2018-01-24 14:00:00,2.04,286,"jlhaw"
2018-01-24 14:30:00,2.96,281,"jlhaw"
2018-01-24 15:00:00,2.2,278,"jlhaw"
2018-01-25 09:00:00,3.68,33,"jlhaw"
2018-01-25 09:30:00,5.07,22,"jlhaw"
2018-01-25 10:00:00,5.31,17,"jlhaw"
2018-01-25 10:30:00,5.31,72,"jlhaw"
2018-01-25 11:00:00,5.06,183,"jlhaw"
2018-01-25 11:30:00,4.73,23,"jlhaw"
2018-01-25 12:00:00,3.91,130,"jlhaw"
2018-01-25 12:30:00,3.17,71,"jlhaw"
2018-01-25 13:00:00,2.79,181,"jlhaw"
2018-01-25 13:30:00,3.12,182,"jlhaw"
2018-01-25 14:00:00,2.46,83,"jlhaw"
2018-01-25 14:30:00,2.39,86,"jlhaw"
2018-01-25 15:00:00,1.71,45,"jlhaw"
2018-01-26 09:00:00,0.71,122,"jlhaw"
2018-01-26 09:30:00,1.04,121,"jlhaw"
2018-01-26 10:00:00,0.66,128,"jlhaw"
2018-01-26 10:30:00,1.01,158,"jlhaw"
2018-01-26 11:00:00,2.15,220,"jlhaw"
2018-01-26 11:30:00,2.62,215,"jlhaw"
2018-01-26 12:00:00,2.93,197,"jlhaw"
2018-01-26 12:30:00,2.39,208,"jlhaw"
2018-01-26 13:00:00,2.36,219,"jlhaw"
2018-01-26 13:30:00,2.59,213,"jlhaw"
2018-01-26 14:00:00,2.96,216,"jlhaw"
2018-01-26 14:30:00,3.54,220,"jlhaw"
2018-01-26 15:00:00,3.86,217,"jlhaw"
2018-01-27 09:00:00,0.4,35,"jlhaw"
2018-01-27 09:30:00,1.12,48,"jlhaw"
2018-01-27 10:00:00,0.81,70,"jlhaw"
2018-01-27 10:30:00,1.25,209,"jlhaw"
2018-01-27 11:00:00,2.22,198,"jlhaw"
2018-01-27 11:30:00,1.97,188,"jlhaw"
2018-01-27 12:00:00,2.53,203,"jlhaw"
2018-01-27 12:30:00,3.62,216,"jlhaw"
2018-01-27 13:00:00,4.98,199,"jlhaw"
2018-01-27 13:30:00,5.64,190,"jlhaw"
2018-01-27 14:00:00,6,184,"jlhaw"
2018-01-27 14:30:00,5.5,191,"jlhaw"
2018-01-27 15:00:00,6.34,195,"jlhaw"
2018-01-28 09:30:00,0.77,197,"jlhaw"
2018-01-28 10:00:00,0.68,161,"jlhaw"
2018-01-28 10:30:00,0.83,186,"jlhaw"
2018-01-28 11:00:00,1.16,216,"jlhaw"
2018-01-28 11:30:00,1.5,220,"jlhaw"
2018-01-28 12:00:00,2.5,222,"jlhaw"
2018-01-28 12:30:00,1.52,206,"jlhaw"
2018-01-28 13:00:00,1.67,203,"jlhaw"
2018-01-28 13:30:00,1.36,176,"jlhaw"
2018-01-28 14:00:00,1.41,171,"jlhaw"
2018-01-28 14:30:00,0.54,193,"jlhaw"
2018-01-28 15:00:00,0.09,202,"jlhaw"
2018-01-29 09:00:00,7.14,32,"jlhaw"
2018-01-29 09:30:00,7.57,25,"jlhaw"
2018-01-29 10:00:00,7.24,20,"jlhaw"
2018-01-29 10:30:00,7.13,21,"jlhaw"
2018-01-29 11:00:00,7.41,11,"jlhaw"
2018-01-29 11:30:00,7.01,13,"jlhaw"
2018-01-29 12:00:00,6.64,65,"jlhaw"
2018-01-29 12:30:00,6.44,12,"jlhaw"
2018-01-29 13:00:00,7.23,13,"jlhaw"
2018-01-29 13:30:00,6.57,70,"jlhaw"
2018-01-29 14:00:00,6.52,65,"jlhaw"
2018-01-29 14:30:00,7.08,67,"jlhaw"
2018-01-29 15:00:00,7.32,10,"jlhaw"
2018-01-30 09:00:00,5.96,326,"jlhaw"
2018-01-30 09:30:00,8.94,342,"jlhaw"
2018-01-30 10:00:00,9.81,333,"jlhaw"
2018-01-30 10:30:00,9.96,339,"jlhaw"
2018-01-30 11:00:00,9.44,337,"jlhaw"
2018-01-30 11:30:00,9.1,328,"jlhaw"
2018-01-30 12:00:00,9.34,334,"jlhaw"
2018-01-30 12:30:00,8.4,335,"jlhaw"
2018-01-30 13:00:00,8.43,331,"jlhaw"
2018-01-30 13:30:00,9.72,292,"jlhaw"
2018-01-30 14:00:00,8,347,"jlhaw"
2018-01-30 14:30:00,7.7,338,"jlhaw"
2018-01-30 15:00:00,8.7,337,"jlhaw"
2018-01-31 09:00:00,1.86,198,"jlhaw"
2018-01-31 09:30:00,2.36,222,"jlhaw"
2018-01-31 10:00:00,2.33,216,"jlhaw"
2018-01-31 10:30:00,3.5,213,"jlhaw"
2018-01-31 11:00:00,4.23,211,"jlhaw"
2018-01-31 11:30:00,4.52,224,"jlhaw"
2018-01-31 12:00:00,4.31,207,"jlhaw"
2018-01-31 12:30:00,4.55,194,"jlhaw"
2018-01-31 13:00:00,4.4,192,"jlhaw"
2018-01-31 13:30:00,4.91,183,"jlhaw"
2018-01-31 14:00:00,5.05,189,"jlhaw"
2018-01-31 14:30:00,4.99,197,"jlhaw"
2018-01-31 15:00:00,4.73,194,"jlhaw"
2018-02-01 09:00:00,4.87,197,"jlhaw"
2018-02-01 09:30:00,5.24,195,"jlhaw"
2018-02-01 10:00:00,4.87,192,"jlhaw"
2018-02-01 10:30:00,3.6,187,"jlhaw"
2018-02-01 11:00:00,3.43,195,"jlhaw"
2018-02-01 11:30:00,3.87,215,"jlhaw"
2018-02-01 12:00:00,4.45,221,"jlhaw"
2018-02-01 12:30:00,5.79,231,"jlhaw"
2018-02-01 13:00:00,7.33,238,"jlhaw"
2018-02-01 13:30:00,7.82,239,"jlhaw"
2018-02-01 14:00:00,6.64,242,"jlhaw"
2018-02-01 14:30:00,6.39,227,"jlhaw"
2018-02-01 15:00:00,6.26,229,"jlhaw"
2018-02-02 09:00:00,5.66,325,"jlhaw"
2018-02-02 09:30:00,6.83,328,"jlhaw"
2018-02-02 10:00:00,7.58,332,"jlhaw"
2018-02-02 10:30:00,8,320,"jlhaw"
2018-02-02 11:00:00,6.68,324,"jlhaw"
2018-02-02 11:30:00,7.07,328,"jlhaw"
2018-02-02 12:00:00,7.51,326,"jlhaw"
2018-02-02 12:30:00,8.3,331,"jlhaw"
2018-02-02 13:00:00,7.71,332,"jlhaw"
2018-02-02 13:30:00,6.93,326,"jlhaw"
2018-02-02 14:00:00,7.35,327,"jlhaw"
2018-02-02 14:30:00,7.1,333,"jlhaw"
2018-02-02 15:00:00,7.88,155,"jlhaw"
2018-02-03 09:00:00,2.6,61,"jlhaw"
2018-02-03 09:30:00,2.46,61,"jlhaw"
2018-02-03 10:00:00,2.42,71,"jlhaw"
2018-02-03 10:30:00,1.92,101,"jlhaw"
2018-02-03 11:00:00,1.23,285,"jlhaw"
2018-02-03 11:30:00,1.22,177,"jlhaw"
2018-02-03 12:00:00,1.69,262,"jlhaw"
2018-02-03 12:30:00,1.2,244,"jlhaw"
2018-02-03 13:00:00,1.15,196,"jlhaw"
2018-02-03 13:30:00,2.02,211,"jlhaw"
2018-02-03 14:00:00,3.35,217,"jlhaw"
2018-02-03 14:30:00,3.54,221,"jlhaw"
2018-02-03 15:00:00,2.94,215,"jlhaw"
2018-02-04 09:00:00,1.86,141,"jlhaw"
2018-02-04 09:30:00,2.7,71,"jlhaw"
2018-02-04 10:00:00,2.52,126,"jlhaw"
2018-02-04 10:30:00,2.93,76,"jlhaw"
2018-02-04 11:00:00,2.42,20,"jlhaw"
2018-02-04 11:30:00,2.03,75,"jlhaw"
2018-02-04 12:00:00,1.37,137,"jlhaw"
2018-02-04 12:30:00,4.79,204,"jlhaw"
2018-02-04 13:00:00,8.1,175,"jlhaw"
2018-02-04 13:30:00,7.7,168,"jlhaw"
2018-02-04 14:00:00,9.86,178,"jlhaw"
2018-02-04 14:30:00,9.54,193,"jlhaw"
2018-02-04 15:00:00,9.18,198,"jlhaw"
2018-02-05 09:00:00,3.6,254,"jlhaw"
2018-02-05 09:30:00,6.24,296,"jlhaw"
2018-02-05 10:00:00,6.77,180,"jlhaw"
2018-02-05 10:30:00,7.1,178,"jlhaw"
2018-02-05 11:00:00,6.69,236,"jlhaw"
2018-02-05 11:30:00,5.82,288,"jlhaw"
2018-02-05 12:00:00,5.68,230,"jlhaw"
2018-02-05 12:30:00,4.96,76,"jlhaw"
2018-02-05 13:00:00,4.47,25,"jlhaw"
2018-02-05 13:30:00,4.06,75,"jlhaw"
2018-02-05 14:00:00,3.83,24,"jlhaw"
2018-02-05 14:30:00,3.11,38,"jlhaw"
2018-02-05 15:00:00,2.06,36,"jlhaw"
2018-02-06 09:00:00,2.84,186,"jlhaw"
2018-02-06 09:30:00,2.18,192,"jlhaw"
2018-02-06 10:00:00,2.23,180,"jlhaw"
2018-02-06 10:30:00,3.22,179,"jlhaw"
2018-02-06 11:00:00,2.59,200,"jlhaw"
2018-02-06 11:30:00,2.94,194,"jlhaw"
2018-02-06 12:00:00,3.23,232,"jlhaw"
2018-02-06 12:30:00,3.89,206,"jlhaw"
2018-02-06 13:00:00,3.89,189,"jlhaw"
2018-02-06 13:30:00,2.75,181,"jlhaw"
2018-02-06 14:00:00,2.81,193,"jlhaw"
2018-02-06 14:30:00,2.16,176,"jlhaw"
2018-02-06 15:00:00,2.08,163,"jlhaw"
2018-02-07 09:00:00,0.59,107,"jlhaw"
2018-02-07 09:30:00,0.73,153,"jlhaw"
2018-02-07 10:00:00,1.97,245,"jlhaw"
2018-02-07 10:30:00,3.89,227,"jlhaw"
2018-02-07 11:00:00,3.66,202,"jlhaw"
2018-02-07 11:30:00,3.76,206,"jlhaw"
2018-02-07 12:00:00,3.45,230,"jlhaw"
2018-02-07 12:30:00,2.58,191,"jlhaw"
2018-02-07 13:00:00,2.15,166,"jlhaw"
2018-02-07 13:30:00,4.91,216,"jlhaw"
2018-02-07 14:00:00,7.87,196,"jlhaw"
2018-02-07 14:30:00,5.93,218,"jlhaw"
2018-02-07 15:00:00,5.6,223,"jlhaw"
2018-02-08 09:00:00,7.04,17,"jlhaw"
2018-02-08 09:30:00,7.38,73,"jlhaw"
2018-02-08 10:00:00,6.6,18,"jlhaw"
2018-02-08 10:30:00,5.76,16,"jlhaw"
2018-02-08 11:00:00,4.89,29,"jlhaw"
2018-02-08 11:30:00,3.49,27,"jlhaw"
2018-02-08 12:00:00,3.06,42,"jlhaw"
2018-02-08 12:30:00,2.72,76,"jlhaw"
2018-02-08 13:00:00,2.4,89,"jlhaw"
2018-02-08 13:30:00,1.74,112,"jlhaw"
2018-02-08 14:00:00,1.98,108,"jlhaw"
2018-02-08 14:30:00,2.14,138,"jlhaw"
2018-02-08 15:00:00,2.16,159,"jlhaw"
2018-02-09 09:00:00,1.24,221,"jlhaw"
2018-02-09 09:30:00,1.09,227,"jlhaw"
2018-02-09 10:00:00,0.7,195,"jlhaw"
2018-02-09 10:30:00,0.92,167,"jlhaw"
2018-02-09 11:00:00,2.02,217,"jlhaw"
2018-02-09 11:30:00,2.97,227,"jlhaw"
2018-02-09 12:00:00,3.46,225,"jlhaw"
2018-02-09 12:30:00,2.67,220,"jlhaw"
2018-02-09 13:00:00,2.48,223,"jlhaw"
2018-02-09 13:30:00,1.78,230,"jlhaw"
2018-02-09 14:00:00,1.65,221,"jlhaw"
2018-02-09 14:30:00,2.7,195,"jlhaw"
2018-02-09 15:00:00,3.91,183,"jlhaw"
2018-02-10 09:00:00,1.63,124,"jlhaw"
2018-02-10 09:30:00,1.43,93,"jlhaw"
2018-02-10 10:00:00,0.75,58,"jlhaw"
2018-02-10 10:30:00,1.29,106,"jlhaw"
2018-02-10 11:00:00,1.38,182,"jlhaw"
2018-02-10 11:30:00,1.63,185,"jlhaw"
2018-02-10 12:00:00,0.96,164,"jlhaw"
2018-02-10 12:30:00,0.8,201,"jlhaw"
2018-02-10 13:00:00,0.92,136,"jlhaw"
2018-02-10 13:30:00,0.74,180,"jlhaw"
2018-02-10 14:00:00,0.72,123,"jlhaw"
2018-02-10 14:30:00,0.72,120,"jlhaw"
2018-02-10 15:00:00,0.41,245,"jlhaw"
2018-02-11 09:00:00,6.54,200,"jlhaw"
2018-02-11 09:30:00,7.46,198,"jlhaw"
2018-02-11 10:00:00,7.18,202,"jlhaw"
2018-02-11 10:30:00,6.89,201,"jlhaw"
2018-02-11 11:00:00,6.7,201,"jlhaw"
2018-02-11 11:30:00,6.79,200,"jlhaw"
2018-02-11 12:00:00,6.83,201,"jlhaw"
2018-02-11 12:30:00,7.2,207,"jlhaw"
2018-02-11 13:00:00,7.56,205,"jlhaw"
2018-02-11 13:30:00,6.7,203,"jlhaw"
2018-02-11 14:00:00,8.02,207,"jlhaw"
2018-02-11 14:30:00,8.17,206,"jlhaw"
2018-02-11 15:00:00,8.36,206,"jlhaw"
2018-02-12 09:00:00,2.75,209,"jlhaw"
2018-02-12 09:30:00,2.03,202,"jlhaw"
2018-02-12 10:00:00,1.73,206,"jlhaw"
2018-02-12 10:30:00,1.13,203,"jlhaw"
2018-02-12 11:00:00,1.19,205,"jlhaw"
2018-02-12 11:30:00,1.29,215,"jlhaw"
2018-02-12 12:00:00,1.59,204,"jlhaw"
2018-02-12 12:30:00,2.25,190,"jlhaw"
2018-02-12 13:00:00,4.37,176,"jlhaw"
2018-02-12 13:30:00,6,14,"jlhaw"
2018-02-12 14:00:00,6,20,"jlhaw"
2018-02-12 14:30:00,6.93,44,"jlhaw"
2018-02-12 15:00:00,6.12,49,"jlhaw"
2018-02-13 09:00:00,6.34,48,"jlhaw"
2018-02-13 09:30:00,6.03,44,"jlhaw"
2018-02-13 10:00:00,6.09,38,"jlhaw"
2018-02-13 10:30:00,6.04,44,"jlhaw"
2018-02-13 11:00:00,5.61,40,"jlhaw"
2018-02-13 11:30:00,5.61,32,"jlhaw"
2018-02-13 12:00:00,5.43,26,"jlhaw"
2018-02-13 12:30:00,5.47,26,"jlhaw"
2018-02-13 13:00:00,5.07,23,"jlhaw"
2018-02-13 13:30:00,5.14,22,"jlhaw"
2018-02-13 14:00:00,4.67,27,"jlhaw"
2018-02-13 14:30:00,4.1,29,"jlhaw"
2018-02-13 15:00:00,4.34,47,"jlhaw"
2018-02-15 09:00:00,3.93,215,"jlhaw"
2018-02-15 09:30:00,4.22,202,"jlhaw"
2018-02-15 10:00:00,4.86,212,"jlhaw"
2018-02-15 10:30:00,4.8,222,"jlhaw"
2018-02-15 11:00:00,5,224,"jlhaw"
2018-02-15 11:30:00,4.92,219,"jlhaw"
2018-02-15 12:00:00,5.66,217,"jlhaw"
2018-02-15 12:30:00,5.36,210,"jlhaw"
2018-02-15 13:00:00,5.17,205,"jlhaw"
2018-02-15 13:30:00,5.36,204,"jlhaw"
2018-02-15 14:00:00,5.62,201,"jlhaw"
2018-02-15 14:30:00,5.73,207,"jlhaw"
2018-02-15 15:00:00,5.02,208,"jlhaw"
2018-02-16 09:00:00,6.61,219,"jlhaw"
2018-02-16 09:30:00,6.65,222,"jlhaw"
2018-02-16 10:00:00,7.12,225,"jlhaw"
2018-02-16 10:30:00,7.42,228,"jlhaw"
2018-02-16 11:00:00,6.88,223,"jlhaw"
2018-02-16 11:30:00,6.77,216,"jlhaw"
2018-02-16 12:00:00,7.45,218,"jlhaw"
2018-02-16 12:30:00,7.64,223,"jlhaw"
2018-02-16 13:00:00,7.76,222,"jlhaw"
2018-02-16 13:30:00,6.84,226,"jlhaw"
2018-02-16 14:00:00,6.2,231,"jlhaw"
2018-02-16 14:30:00,7.09,230,"jlhaw"
2018-02-16 15:00:00,6.32,227,"jlhaw"
2018-02-17 09:00:00,5.38,89,"jlhaw"
2018-02-17 09:30:00,5.72,91,"jlhaw"
2018-02-17 10:00:00,5.29,93,"jlhaw"
2018-02-17 10:30:00,5.48,96,"jlhaw"
2018-02-17 11:00:00,4.92,105,"jlhaw"
2018-02-17 11:30:00,5.01,94,"jlhaw"
2018-02-17 12:00:00,4.72,91,"jlhaw"
2018-02-17 12:30:00,4.3,90,"jlhaw"
2018-02-17 13:00:00,3.96,99,"jlhaw"
2018-02-17 13:30:00,3.26,113,"jlhaw"
2018-02-17 14:00:00,4.01,121,"jlhaw"
2018-02-17 14:30:00,3.22,125,"jlhaw"
2018-02-17 15:00:00,2.5,129,"jlhaw"
2018-02-18 09:00:00,2.38,48,"jlhaw"
2018-02-18 09:30:00,2.32,64,"jlhaw"
2018-02-18 10:00:00,2.8,32,"jlhaw"
2018-02-18 10:30:00,4.79,28,"jlhaw"
2018-02-18 11:00:00,5.12,38,"jlhaw"
2018-02-18 11:30:00,4.19,31,"jlhaw"
2018-02-18 12:00:00,3.9,27,"jlhaw"
2018-02-18 12:30:00,4,33,"jlhaw"
2018-02-18 13:00:00,3.04,33,"jlhaw"
2018-02-18 13:30:00,2.69,49,"jlhaw"
2018-02-18 14:00:00,2.15,101,"jlhaw"
2018-02-18 14:30:00,2.37,85,"jlhaw"
2018-02-18 15:00:00,2.51,23,"jlhaw"
2018-02-19 09:00:00,2.18,63,"jlhaw"
2018-02-19 09:30:00,2.28,59,"jlhaw"
2018-02-19 10:00:00,2.1,55,"jlhaw"
2018-02-19 10:30:00,2.52,55,"jlhaw"
2018-02-19 11:00:00,2.24,66,"jlhaw"
2018-02-19 11:30:00,2.3,35,"jlhaw"
2018-02-19 12:00:00,2.23,22,"jlhaw"
2018-02-19 12:30:00,1.87,55,"jlhaw"
2018-02-19 13:00:00,0.85,38,"jlhaw"
2018-02-19 13:30:00,0.68,89,"jlhaw"
2018-02-19 14:00:00,0.43,90,"jlhaw"
2018-02-19 14:30:00,0.69,134,"jlhaw"
2018-02-19 15:00:00,0.84,230,"jlhaw"
2018-02-20 15:00:00,1.06,189,"jlhaw"
2018-02-21 09:00:00,4.22,182,"jlhaw"
2018-02-21 09:30:00,4.81,197,"jlhaw"
2018-02-21 10:00:00,5.4,201,"jlhaw"
2018-02-21 10:30:00,5.36,205,"jlhaw"
2018-02-21 11:00:00,5,203,"jlhaw"
2018-02-21 11:30:00,4.47,203,"jlhaw"
2018-02-21 12:00:00,4.76,202,"jlhaw"
2018-02-21 12:30:00,4.87,201,"jlhaw"
2018-02-21 13:00:00,4.68,197,"jlhaw"
2018-02-21 13:30:00,4.48,204,"jlhaw"
2018-02-21 14:00:00,4.83,198,"jlhaw"
2018-02-21 14:30:00,4.07,196,"jlhaw"
2018-02-21 15:00:00,3.22,197,"jlhaw"
2018-02-22 12:30:00,3.44,207,"jlhaw"
2018-02-22 13:00:00,3.24,214,"jlhaw"
2018-02-22 13:30:00,3.55,212,"jlhaw"
2018-02-22 14:00:00,4.11,218,"jlhaw"
2018-02-22 14:30:00,4.71,207,"jlhaw"
2018-02-22 15:00:00,5.36,203,"jlhaw"
2018-02-23 09:00:00,3.41,46,"jlhaw"
2018-02-23 09:30:00,3.26,44,"jlhaw"
2018-02-23 10:00:00,2.93,45,"jlhaw"
2018-02-23 10:30:00,3.03,45,"jlhaw"
2018-02-23 11:00:00,3.16,29,"jlhaw"
2018-02-23 11:30:00,2.61,24,"jlhaw"
2018-02-23 12:00:00,2.6,72,"jlhaw"
2018-02-23 12:30:00,2.33,12,"jlhaw"
2018-02-23 13:00:00,2.6,11,"jlhaw"
2018-02-23 13:30:00,2.86,67,"jlhaw"
2018-02-23 14:00:00,2.92,13,"jlhaw"
2018-02-23 14:30:00,2.89,21,"jlhaw"
2018-02-23 15:00:00,3.12,26,"jlhaw"
2018-02-24 09:00:00,3.79,185,"jlhaw"
2018-02-24 09:30:00,4.27,196,"jlhaw"
2018-02-24 10:00:00,4.96,201,"jlhaw"
2018-02-24 10:30:00,5.03,208,"jlhaw"
2018-02-24 11:00:00,4.97,213,"jlhaw"
2018-02-24 11:30:00,5.78,206,"jlhaw"
2018-02-24 12:00:00,5.66,207,"jlhaw"
2018-02-24 12:30:00,5.22,202,"jlhaw"
2018-02-24 13:00:00,4.69,202,"jlhaw"
2018-02-24 13:30:00,4.48,207,"jlhaw"
2018-02-24 14:00:00,5.42,209,"jlhaw"
2018-02-24 14:30:00,5.59,206,"jlhaw"
2018-02-24 15:00:00,5.55,207,"jlhaw"
2018-02-25 09:00:00,7.02,217,"jlhaw"
2018-02-25 09:30:00,6.68,218,"jlhaw"
2018-02-25 10:00:00,5.17,245,"jlhaw"
2018-02-25 10:30:00,5.43,268,"jlhaw"
2018-02-25 11:00:00,4.65,290,"jlhaw"
2018-02-25 11:30:00,4.88,320,"jlhaw"
2018-02-25 12:00:00,3.32,293,"jlhaw"
2018-02-25 12:30:00,3.14,270,"jlhaw"
2018-02-25 13:00:00,4.32,199,"jlhaw"
2018-02-25 13:30:00,4.25,203,"jlhaw"
2018-02-25 14:00:00,3.95,191,"jlhaw"
2018-02-25 14:30:00,3.98,210,"jlhaw"
